Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
21690	-15729.5	-15712.9	-16.5595	0.0971876	0.103463	0.0928214	0.11481	0.0716393	0.0725357	0.105729	0.134066	0.115686	0.115655	0.0813327	0.0815439	0.102467	0.0828212	0.0802315	0.174948	0.0613418	0.0789977	0.0960583	0.125281	0.137663	0.0861684	0.152883	0.0375649	0.0211815	0.0338931	0.0349694	0.0438292	0.02811	0.0157842	0.0195577	0.0255898	0.0369478	0.0240333	0.0516014	0.019301	0.0457885	0.0430226	0.0599812	0.0465854	0.0206634	0.0260512	0.0744188	3.0742
21700	-15723.4	-15707.7	-15.6149	0.09477	0.105587	0.0875354	0.11481	0.070831	0.0830737	0.103408	0.163017	0.116285	0.0953511	0.0832627	0.0822914	0.0909676	0.0749526	0.0767615	0.115375	0.0630592	0.0733881	0.0801685	0.135456	0.124489	0.0852819	0.131885	0.0405563	0.026438	0.0275384	0.0290055	0.0397871	0.0425744	0.0190983	0.0195577	0.0200224	0.0294355	0.0434399	0.0285207	0.0287279	0.0539665	0.0357622	0.0709133	0.0742229	0.0147601	0.0242459	0.0591607	2.97974
21710	-15725.8	-15709.6	-16.2196	0.0757864	0.0911685	0.106014	0.0882348	0.0659336	0.0830737	0.11929	0.16408	0.116285	0.10726	0.0795918	0.0804641	0.0909676	0.0735943	0.0972255	0.123575	0.051263	0.0758586	0.11412	0.135456	0.132092	0.108648	0.131631	0.0428988	0.0280198	0.0229039	0.0279707	0.0360024	0.029001	0.0143346	0.0265606	0.0248515	0.0369564	0.0537973	0.0331953	0.0260645	0.040923	0.0376754	0.0760467	0.0756677	0.0120926	0.0141414	0.0695007	3.04022
21720	-15737.1	-15721.5	-15.5401	0.0693959	0.0980702	0.092589	0.111221	0.0638963	0.0829195	0.103199	0.175915	0.0929343	0.10726	0.0665722	0.0784847	0.102479	0.0726702	0.137859	0.120338	0.0615035	0.0813463	0.111343	0.108655	0.122474	0.0789283	0.143132	0.0420904	0.0356845	0.0158606	0.0264582	0.0354116	0.0223635	0.00382837	0.0218422	0.0363668	0.0312293	0.0202509	0.0374403	0.0147977	0.0463728	0.0407012	0.063782	0.0865489	0.02733	0.0256	0.055121	2.97227
21730	-15731	-15715.1	-15.9368	0.0960917	0.0980702	0.0877969	0.107577	0.0845691	0.0840206	0.114364	0.154339	0.102319	0.0899643	0.0615857	0.0940944	0.102479	0.102634	0.0991054	0.117194	0.0737462	0.0804595	0.108967	0.114776	0.111662	0.112036	0.146589	0.0272493	0.0204527	0.0237105	0.0164663	0.0525543	0.0261111	0.00452672	0.0319684	0.034648	0.0428516	0.0313654	0.0557163	0.0209841	0.0438677	0.0388115	0.0568975	0.055159	0.0129144	0.0174918	0.0537444	3.01193
21740	-15729.3	-15712.4	-16.952	0.0870178	0.113413	0.0784031	0.116415	0.0955224	0.0918062	0.14024	0.16818	0.0912002	0.131184	0.0753167	0.0807359	0.0975512	0.0944473	0.0962431	0.126236	0.054503	0.0773798	0.0922926	0.155963	0.111662	0.087733	0.133076	0.0373106	0.0263007	0.0293803	0.0232307	0.0601608	0.0309154	0.013781	0.0268166	0.0149378	0.0338492	0.0423758	0.0281069	0.0211726	0.0488302	0.0302468	0.0839802	0.0549754	0.0206557	0.0250396	0.0648652	3.11345
21750	-15733.5	-15717	-16.543	0.0859026	0.0970236	0.0851996	0.106437	0.0828893	0.0670187	0.12624	0.160036	0.118138	0.10684	0.0891873	0.0995526	0.106979	0.0765052	0.104706	0.134813	0.0644261	0.0871625	0.101533	0.100091	0.110064	0.0958782	0.130357	0.0494171	0.0228059	0.0455251	0.0369111	0.0341653	0.02756	0.00980956	0.032221	0.0247079	0.034333	0.0338525	0.0442538	0.0252158	0.0738378	0.0526483	0.0621703	0.0506427	0.0186019	0.018477	0.0384132	3.07255
21760	-15731.8	-15714.6	-17.1988	0.0790257	0.0970236	0.100891	0.116677	0.06142	0.0888881	0.111643	0.183798	0.100736	0.102364	0.083087	0.0865251	0.092841	0.0765052	0.0947235	0.119937	0.0609708	0.0902225	0.0929089	0.13841	0.123577	0.0848698	0.167701	0.0455187	0.0231199	0.0370674	0.0173222	0.0328995	0.015387	0.0129251	0.0423223	0.0296622	0.0469642	0.0225531	0.050937	0.0210756	0.0560803	0.0507439	0.101074	0.0785317	0.0125522	0.0216019	0.0650487	3.13813
21770	-15726.5	-15710.4	-16.0953	0.0801968	0.118827	0.101484	0.0972891	0.0652654	0.0790004	0.139442	0.148088	0.10976	0.119484	0.0929901	0.0762687	0.0724165	0.0767758	0.0915857	0.135603	0.0650288	0.077703	0.079318	0.136205	0.115476	0.0971466	0.150004	0.042955	0.0314265	0.0145294	0.0236865	0.0391309	0.0215368	0.0157262	0.0351936	0.0271249	0.0387327	0.0231831	0.041308	0.0179102	0.0452857	0.0515411	0.0628772	0.0702688	0.0318011	0.014045	0.0541663	3.02779
21780	-15729.3	-15713.2	-16.0284	0.0813003	0.12032	0.0843825	0.0899974	0.0821738	0.0818266	0.131349	0.148088	0.102763	0.0932282	0.0666122	0.0577746	0.0847765	0.0721448	0.101335	0.135603	0.0589811	0.0929022	0.0968461	0.139812	0.133197	0.0973441	0.162085	0.0312017	0.0191726	0.0294739	0.0212848	0.0585265	0.0133816	0.0312506	0.0366706	0.0226328	0.0513979	0.0243463	0.0311948	0.014961	0.0503259	0.0369978	0.0782425	0.047273	0.0176136	0.0139243	0.0763829	3.0211
21790	-15737	-15720.5	-16.5777	0.0813003	0.105753	0.0951082	0.100159	0.0821738	0.0778291	0.1269	0.1421	0.085682	0.133995	0.0893651	0.102532	0.112522	0.0595364	0.0882523	0.146365	0.0674737	0.0618518	0.0947405	0.122802	0.126657	0.0862148	0.14043	0.0367369	0.0418972	0.0304448	0.028682	0.0637164	0.02624	0.0348894	0.0411568	0.0192839	0.0367815	0.021393	0.023791	0.0126173	0.0556783	0.0386797	0.0712116	0.0808497	0.0191779	0.01479	0.0482667	3.07603
21800	-15737.9	-15721.6	-16.3714	0.0615976	0.107269	0.0904386	0.126626	0.073172	0.0623345	0.115354	0.169763	0.114596	0.110561	0.0642129	0.0731352	0.0823181	0.0965018	0.0783723	0.131826	0.0468115	0.0949916	0.0912866	0.130464	0.109027	0.0961605	0.15644	0.0475609	0.0233547	0.0500261	0.0202455	0.0336643	0.0261492	0.0370531	0.0197064	0.0448906	0.0441805	0.0172688	0.035277	0.019076	0.0681307	0.0452267	0.0651894	0.055612	0.0252375	0.0268843	0.0674021	3.0554
21810	-15722.6	-15705.9	-16.7644	0.0768389	0.119818	0.0979876	0.106654	0.0888512	0.0826568	0.126938	0.144423	0.121356	0.113362	0.0660271	0.0828493	0.0846447	0.100466	0.0888242	0.131826	0.0477394	0.0899317	0.105425	0.128334	0.118126	0.080636	0.153558	0.0384941	0.0297235	0.0280857	0.0185655	0.031702	0.0239042	0.0343192	0.0227768	0.0271871	0.0406637	0.0251689	0.0378499	0.0350991	0.0470059	0.0425678	0.082836	0.0718893	0.021032	0.0189792	0.0595736	3.0947
21820	-15726.3	-15709.8	-16.4775	0.0768389	0.110835	0.0887698	0.106654	0.0969558	0.0691913	0.106121	0.185589	0.0933994	0.1052	0.0910838	0.082727	0.1115	0.0682054	0.0996996	0.148615	0.0471858	0.0794114	0.0930662	0.109829	0.119179	0.103056	0.175082	0.0291493	0.025972	0.0316059	0.0141752	0.042996	0.0238586	0.0239849	0.0275029	0.0233302	0.0370265	0.0263883	0.0446452	0.0296037	0.0461294	0.0409952	0.064677	0.0639701	0.0190352	0.0278541	0.0549052	3.066
21830	-15724.8	-15708.8	-15.9975	0.0855166	0.118184	0.0741988	0.106687	0.0769974	0.0725266	0.123812	0.165222	0.106622	0.111681	0.0648259	0.0734149	0.0860797	0.0898613	0.0877947	0.129299	0.0552779	0.101855	0.105512	0.11659	0.107315	0.0994848	0.144646	0.0200468	0.0345763	0.0356085	0.016951	0.0273611	0.0322548	0.028592	0.0296798	0.0230424	0.037141	0.0335121	0.0461471	0.0387084	0.0481629	0.0378139	0.0646721	0.0501892	0.0152556	0.025363	0.0695223	3.018
21840	-15728.2	-15712.1	-16.0972	0.0892982	0.104157	0.0806624	0.118905	0.0795495	0.0631146	0.137302	0.165222	0.124254	0.139778	0.0629199	0.0756978	0.0896436	0.074348	0.109027	0.12009	0.0475115	0.0810003	0.0959885	0.132839	0.115788	0.0752022	0.173187	0.0315577	0.0178313	0.0316983	0.0231131	0.0408737	0.0284243	0.0170536	0.0340007	0.0203962	0.0243745	0.0151884	0.0453156	0.0242892	0.0544895	0.0357334	0.0747893	0.0612446	0.010295	0.0135553	0.0682601	3.02797
21850	-15725.2	-15708.4	-16.7558	0.0872446	0.104157	0.0761117	0.104859	0.0853494	0.0824958	0.123767	0.155178	0.107064	0.120174	0.0809385	0.0845867	0.0896436	0.0582674	0.07695	0.153718	0.0548759	0.0841806	0.105158	0.124115	0.108819	0.10224	0.155768	0.0403164	0.0356275	0.0361034	0.03815	0.0480216	0.0214323	0.0219094	0.0210837	0.0274556	0.0344528	0.0287399	0.0573087	0.0206161	0.0365805	0.0443644	0.0767835	0.0691068	0.0244432	0.0232694	0.0624066	3.09383
21860	-15721.7	-15705.2	-16.5484	0.0986764	0.0970305	0.0831605	0.103835	0.0728161	0.0920986	0.114278	0.161807	0.107152	0.116196	0.0865767	0.0825016	0.0903282	0.10127	0.0841477	0.133779	0.0549484	0.0861844	0.103159	0.127439	0.108819	0.0921078	0.135799	0.0463165	0.0225954	0.0346389	0.0296766	0.0424548	0.0204694	0.0186824	0.0336889	0.0374039	0.0273176	0.0221435	0.0425022	0.0244721	0.0449992	0.0491187	0.0738707	0.0812582	0.0125971	0.0212708	0.0535107	3.0731
21870	-15724.2	-15708	-16.1869	0.0910238	0.109135	0.0961911	0.105765	0.0777176	0.0846665	0.132281	0.145482	0.0869876	0.116031	0.0754216	0.0760894	0.116437	0.0790338	0.0737104	0.133779	0.0499109	0.106747	0.103677	0.131418	0.117431	0.086071	0.139383	0.0381471	0.0327293	0.0254939	0.0345534	0.0497729	0.0341204	0.028675	0.0310691	0.023568	0.0247034	0.0191854	0.0399154	0.0140046	0.0389295	0.0300877	0.0755888	0.0657919	0.0160816	0.0295502	0.0505854	3.03694
21880	-15723.6	-15707.4	-16.1913	0.0751281	0.113162	0.0802496	0.110963	0.0727153	0.0949859	0.112762	0.174129	0.0972408	0.103081	0.079716	0.084505	0.0864054	0.0847686	0.0881124	0.130821	0.0497456	0.0665189	0.0868004	0.150991	0.122069	0.108945	0.14443	0.0427217	0.04108	0.0256202	0.0246291	0.0368634	0.0275561	0.0162979	0.0321546	0.0305765	0.032889	0.0278116	0.045575	0.0177249	0.0383314	0.0300287	0.0921006	0.056456	0.0215187	0.0282607	0.0509418	3.03738
21890	-15723.8	-15707.8	-16.0196	0.088204	0.107328	0.0817123	0.110893	0.0727153	0.0810284	0.154538	0.167698	0.109765	0.128655	0.0725642	0.0983327	0.0913562	0.0781406	0.0881124	0.12595	0.0584091	0.0684152	0.0793404	0.116644	0.103678	0.107882	0.145188	0.0282637	0.0404505	0.0269295	0.0292963	0.0415565	0.0323271	0.0199311	0.0270432	0.0223438	0.0404494	0.0328386	0.0274872	0.0173732	0.0414648	0.0333273	0.076468	0.0638631	0.0233559	0.0107434	0.0481512	3.02021
21900	-15725.8	-15710	-15.7918	0.0780407	0.102634	0.0817852	0.101588	0.0814682	0.0665336	0.140293	0.17735	0.0971074	0.128707	0.0725642	0.0829366	0.102974	0.0837079	0.0775018	0.124621	0.0555911	0.0684152	0.117538	0.105131	0.101215	0.10013	0.145565	0.0339954	0.018208	0.0424538	0.0246451	0.0304509	0.0231608	0.0191002	0.0220098	0.0261934	0.0284494	0.0284175	0.037633	0.0307865	0.0629223	0.0360005	0.0775355	0.068137	0.0164162	0.0220835	0.0554404	2.99744
21910	-15725	-15709.1	-15.8876	0.088082	0.122909	0.0885018	0.109437	0.076895	0.0867184	0.130227	0.1754	0.117599	0.109664	0.0669682	0.0648533	0.0971021	0.0721163	0.0906861	0.129223	0.0503334	0.102124	0.093194	0.120647	0.114442	0.0770579	0.136867	0.0242474	0.036676	0.0274902	0.0322162	0.0393485	0.0220118	0.0311062	0.0384742	0.0254802	0.0403687	0.0253434	0.029476	0.0215675	0.0285927	0.0506292	0.0775355	0.068137	0.0177782	0.0118033	0.0376825	3.00701
21920	-15729.5	-15713.7	-15.7967	0.06768	0.110237	0.0921313	0.0842699	0.0759878	0.0981094	0.12231	0.177009	0.0953962	0.109664	0.0658877	0.0851835	0.0880704	0.0667283	0.0829263	0.129223	0.0376735	0.0789779	0.10842	0.120647	0.135036	0.0889635	0.136022	0.0400893	0.0298774	0.0301485	0.0165827	0.0563249	0.0236814	0.0367359	0.0302441	0.0295201	0.0303771	0.0343423	0.0352914	0.0289746	0.0530057	0.0427165	0.0790446	0.050456	0.00814799	0.0218409	0.0639727	2.99793
21930	-15724.5	-15708.6	-15.8978	0.0818024	0.114566	0.0898617	0.109394	0.0705223	0.0809614	0.121081	0.172102	0.103406	0.111215	0.0605246	0.0675289	0.0854	0.070942	0.0914056	0.124171	0.0723707	0.0911647	0.0862273	0.101049	0.118784	0.0875568	0.166198	0.0360568	0.0254868	0.0249367	0.0322344	0.0308194	0.0398286	0.0340378	0.0262471	0.0274794	0.0316585	0.0296834	0.0444603	0.0262624	0.0619918	0.0363237	0.0701575	0.060808	0.0221105	0.0222814	0.0469325	3.00803
21940	-15725.2	-15709.8	-15.405	0.0711351	0.103731	0.0695169	0.109394	0.0828109	0.0710013	0.108115	0.142909	0.110321	0.117379	0.076806	0.0837926	0.0974157	0.100808	0.0922034	0.12816	0.0513766	0.0826234	0.0995921	0.136943	0.118784	0.0974463	0.131801	0.0305896	0.0125171	0.0206538	0.0289066	0.0414374	0.024915	0.0143686	0.0472956	0.0359253	0.0411798	0.0268716	0.0389635	0.0180011	0.0479585	0.0345958	0.0648572	0.052437	0.0125347	0.0250631	0.0556203	2.95876
21950	-15731.6	-15715.8	-15.7551	0.0824705	0.0879909	0.109734	0.0790483	0.0822575	0.0720863	0.116856	0.158563	0.12828	0.10348	0.0764503	0.0812575	0.082401	0.0819625	0.0872881	0.128423	0.0448043	0.0797244	0.0875619	0.134891	0.0992504	0.121978	0.131801	0.0320233	0.033869	0.0300435	0.0335402	0.0595348	0.0206744	0.0118037	0.0218858	0.0453654	0.0313712	0.0299141	0.0508658	0.015196	0.0430201	0.0317531	0.0769939	0.0758915	0.0135913	0.0222453	0.0556203	2.99376
21960	-15727	-15710.8	-16.1526	0.0684027	0.106803	0.115227	0.0898022	0.0539828	0.0786138	0.110426	0.170442	0.118205	0.11802	0.0744123	0.0945466	0.0907677	0.0753832	0.084667	0.114847	0.0685522	0.0887628	0.0966138	0.120551	0.130496	0.106139	0.149265	0.0298132	0.0214206	0.028959	0.0257831	0.0396787	0.0270031	0.0161157	0.0307072	0.0278071	0.0299629	0.0427911	0.0393396	0.0243914	0.0432249	0.0530698	0.0683589	0.07326	0.025522	0.00808967	0.0532875	3.03351
21970	-15723.4	-15707.7	-15.7699	0.0827324	0.126251	0.0935277	0.10257	0.0808563	0.0875465	0.114381	0.156677	0.101634	0.125264	0.0655505	0.0825266	0.0933749	0.0670545	0.102088	0.128274	0.0765381	0.0647185	0.0960724	0.122672	0.135384	0.0883903	0.148547	0.029512	0.0332845	0.019773	0.0216727	0.0401232	0.0300085	0.0141405	0.0269339	0.025143	0.0371628	0.0334194	0.0396401	0.0180731	0.045588	0.0260628	0.0578234	0.0488405	0.0205423	0.0144981	0.0703754	2.99525
21980	-15717.4	-15701.9	-15.5141	0.0897762	0.108028	0.0875509	0.0938549	0.0632039	0.0717398	0.127371	0.17746	0.0982387	0.105907	0.0704996	0.0882194	0.10103	0.0829487	0.0882146	0.127584	0.0718681	0.0751497	0.092115	0.107987	0.111625	0.0900203	0.120482	0.034112	0.0298053	0.024717	0.0307876	0.0379641	0.0314322	0.0119095	0.0361484	0.0335048	0.0302304	0.0250055	0.0331626	0.0242889	0.0503446	0.0490286	0.0678339	0.0680823	0.00970594	0.0308676	0.0598622	2.96967
21990	-15725.5	-15709.2	-16.2805	0.0879715	0.101355	0.0860324	0.0990256	0.0657656	0.0908747	0.116129	0.156424	0.124774	0.0966399	0.0625438	0.0882194	0.0972222	0.0678163	0.102609	0.141458	0.0581793	0.0885056	0.0998276	0.107987	0.150748	0.0889272	0.13861	0.0327335	0.0365186	0.0270353	0.0305909	0.0537444	0.0236759	0.0149129	0.0351135	0.0171129	0.0312262	0.0237944	0.0302547	0.0191193	0.0505878	0.0440398	0.0696755	0.06818	0.0105757	0.029779	0.0799902	3.0463
22000	-15725.1	-15709.3	-15.8113	0.0821141	0.106814	0.092013	0.0804014	0.0770559	0.073899	0.112901	0.195262	0.100306	0.105335	0.0813493	0.0682702	0.0963892	0.0922136	0.0884782	0.127348	0.0602571	0.0801666	0.106786	0.146372	0.0911949	0.101879	0.13861	0.0259234	0.0268081	0.0219293	0.0288261	0.0389339	0.0210373	0.0164204	0.0304284	0.0379992	0.0422933	0.024829	0.0332873	0.0158157	0.0408683	0.0384132	0.0575733	0.0681564	0.0262162	0.0281162	0.070094	2.99938
22010	-15727.8	-15710.5	-17.2354	0.0973483	0.118872	0.0939447	0.104378	0.0663431	0.0977264	0.129825	0.155664	0.123088	0.100958	0.0888403	0.0818486	0.0911747	0.0605184	0.108773	0.132311	0.0699133	0.0791574	0.115501	0.1229	0.103512	0.0989983	0.140562	0.0395002	0.0288643	0.0307348	0.0332131	0.0521309	0.03799	0.0137779	0.0218016	0.0273877	0.0384306	0.021616	0.0468395	0.0228827	0.03838	0.0396406	0.0893639	0.0632065	0.0225346	0.0404334	0.0509066	3.14179
22020	-15726.4	-15709.6	-16.7675	0.0783517	0.134254	0.0683655	0.115582	0.0910099	0.0700535	0.112006	0.167518	0.123088	0.125183	0.0652859	0.0753708	0.0998474	0.0737241	0.0950035	0.118573	0.0603199	0.0795414	0.107917	0.133528	0.11186	0.104057	0.124701	0.0438396	0.0458574	0.018818	0.0332566	0.0438822	0.0302871	0.020008	0.0333849	0.0243795	0.0382375	0.0422912	0.038251	0.0179833	0.0365638	0.0393876	0.0643618	0.0785836	0.0123228	0.0333741	0.0647948	3.09501
22030	-15725.3	-15708.9	-16.3441	0.0643306	0.0989808	0.0884354	0.103296	0.0759322	0.0775377	0.121241	0.170956	0.119663	0.10617	0.071307	0.0818357	0.0987799	0.073702	0.0957202	0.133493	0.0556265	0.0927349	0.0897628	0.141669	0.0910867	0.0928802	0.120155	0.0437947	0.025369	0.0341403	0.0288992	0.0517449	0.0192526	0.0119858	0.0338842	0.0290009	0.0645197	0.0255609	0.0490188	0.0219915	0.0480628	0.0503443	0.0764244	0.0652856	0.01449	0.0397258	0.0538722	3.05266
22040	-15728.5	-15711.6	-16.9366	0.0970823	0.110851	0.114509	0.0993614	0.0844817	0.0773807	0.112875	0.162162	0.123791	0.108663	0.0722851	0.0845854	0.0816533	0.0832821	0.0971805	0.118771	0.0815861	0.109231	0.0944445	0.12121	0.125795	0.0876323	0.1539	0.0342584	0.0242363	0.0346401	0.0307147	0.0421918	0.0289254	0.0154323	0.032919	0.015804	0.0264606	0.036347	0.0590853	0.0126291	0.0480312	0.0389653	0.0598863	0.0622959	0.0146829	0.0236062	0.0680889	3.11191
22050	-15731	-15715.3	-15.787	0.0995757	0.133495	0.0987544	0.0993614	0.0829346	0.0862492	0.090466	0.170819	0.10413	0.108663	0.0587737	0.0856537	0.0820991	0.0678352	0.0926043	0.10968	0.0625404	0.0771334	0.108555	0.126383	0.124184	0.0859578	0.12019	0.0360142	0.0251548	0.0177365	0.0396855	0.0493691	0.0160622	0.0205999	0.0360508	0.0242099	0.0500529	0.02206	0.0376867	0.020948	0.0410285	0.0586566	0.0811906	0.0560371	0.00572532	0.0295351	0.053109	2.99695
22060	-15731.4	-15715	-16.4434	0.0783273	0.120068	0.0903499	0.115975	0.0712139	0.0848383	0.119414	0.172936	0.115513	0.108663	0.073714	0.0856537	0.0904993	0.103729	0.0810494	0.116794	0.0501956	0.0740327	0.108555	0.146721	0.139031	0.0858453	0.151017	0.0218307	0.0370835	0.0220017	0.0217203	0.0509199	0.0205746	0.0223308	0.0301516	0.0318299	0.03854	0.0127748	0.0375517	0.0344873	0.0440205	0.0413579	0.0621619	0.0669779	0.00676772	0.0171994	0.0581758	3.06259
22070	-15727.2	-15710.7	-16.4099	0.0925129	0.118451	0.0906254	0.112938	0.0751356	0.0697906	0.109157	0.156903	0.130735	0.108663	0.064378	0.0971811	0.108517	0.0896235	0.0885688	0.121189	0.0665509	0.0797106	0.078097	0.12085	0.124156	0.0787343	0.144145	0.0351226	0.0267927	0.012442	0.0327293	0.0462678	0.026796	0.0223723	0.0250617	0.0345361	0.0346665	0.0388714	0.0369083	0.0199973	0.0533441	0.0578079	0.0742712	0.0849424	0.007841	0.0120575	0.0498004	3.05924
22080	-15727.6	-15711.8	-15.8232	0.0685015	0.0892263	0.100033	0.114346	0.0671309	0.0892912	0.120086	0.157517	0.105871	0.100409	0.0865476	0.0767319	0.0892985	0.0972725	0.101314	0.146294	0.0378595	0.0759597	0.0910576	0.135446	0.113799	0.0899037	0.152797	0.0303211	0.025669	0.0360655	0.0313611	0.0488802	0.0188188	0.0152585	0.0282087	0.0344999	0.0389047	0.027646	0.0357542	0.0234261	0.0360078	0.0382883	0.072483	0.0507168	0.0105679	0.0255401	0.0654654	3.00058
22090	-15725.1	-15710	-15.1294	0.0687992	0.114371	0.0804373	0.0900817	0.0805926	0.0734784	0.120086	0.140542	0.119511	0.109208	0.0759478	0.0737235	0.0990239	0.073847	0.0888973	0.133358	0.0692574	0.088181	0.0929247	0.115275	0.128524	0.0859494	0.132714	0.0440741	0.0212104	0.018131	0.0239117	0.047999	0.0218747	0.0190986	0.027508	0.030608	0.0403894	0.0203387	0.0248714	0.0209706	0.0502669	0.0436665	0.0725017	0.044813	0.0147233	0.0372506	0.0522577	2.9312
22100	-15726.2	-15709.8	-16.3926	0.081102	0.103733	0.0974367	0.103778	0.0659969	0.0745856	0.123121	0.197484	0.127731	0.103512	0.0705383	0.0718034	0.107443	0.0886675	0.0803896	0.113267	0.0622928	0.092519	0.0994366	0.141017	0.118827	0.092904	0.160135	0.0395772	0.0187511	0.0311343	0.0396158	0.0333085	0.0245779	0.015046	0.025376	0.0239946	0.0335037	0.0233229	0.0489284	0.0155338	0.0527684	0.0450801	0.0718307	0.0607167	0.0123486	0.0142748	0.0501081	3.05752
22110	-15724.7	-15708.3	-16.4003	0.098873	0.108776	0.0881618	0.111632	0.0832492	0.0690778	0.117445	0.166923	0.104719	0.105628	0.0706396	0.0901608	0.103849	0.0824527	0.101806	0.122112	0.0475982	0.0697399	0.10731	0.137268	0.125071	0.0950379	0.148308	0.0377762	0.0338893	0.0201155	0.0385556	0.0519436	0.0247742	0.0319241	0.0341264	0.0188123	0.0428864	0.0114495	0.0311186	0.0152784	0.0553665	0.0335587	0.0587889	0.076715	0.0202986	0.0182091	0.0468574	3.05828
22120	-15725.9	-15709.8	-16.1737	0.0741882	0.106065	0.0896033	0.125397	0.0847665	0.0664352	0.109779	0.127953	0.101673	0.0998554	0.0766088	0.0886981	0.10261	0.0684453	0.0912131	0.122112	0.0687962	0.0814724	0.097362	0.15234	0.107437	0.118005	0.131581	0.0464895	0.0265086	0.0305721	0.0283436	0.0615563	0.0231147	0.0253388	0.0451919	0.0244395	0.0366389	0.0324266	0.0398867	0.0185678	0.0466672	0.0410663	0.0635993	0.0491715	0.0199633	0.0254154	0.0582684	3.03562
22130	-15725.1	-15709.1	-16.0045	0.077074	0.112499	0.0999228	0.0856991	0.0847665	0.0804639	0.119783	0.17535	0.0834256	0.11323	0.0805262	0.0725811	0.102792	0.0787359	0.0835516	0.13018	0.0583225	0.095322	0.097362	0.120204	0.128682	0.103471	0.129014	0.0220641	0.0311847	0.0391455	0.0215431	0.0480782	0.0326181	0.0220266	0.0287613	0.0219894	0.0359252	0.0384034	0.0358054	0.0299696	0.0516595	0.0274545	0.0635993	0.0664607	0.0113853	0.0193991	0.0582684	3.0187
22140	-15717.7	-15702	-15.6535	0.0766758	0.114933	0.0879776	0.102053	0.0815823	0.0923215	0.119783	0.135197	0.109731	0.104453	0.0853321	0.0922316	0.0918811	0.0833936	0.0986157	0.121171	0.0556112	0.0955177	0.0840944	0.120204	0.109195	0.0830231	0.132151	0.0301567	0.0339069	0.0302332	0.0233916	0.0507785	0.0332956	0.0321959	0.0369572	0.0295297	0.0346095	0.0242933	0.0323031	0.0166657	0.0427515	0.0405384	0.0672206	0.0576396	0.016668	0.0167749	0.0565704	2.98361
22150	-15722.4	-15706.2	-16.2942	0.0778694	0.114933	0.0897862	0.110974	0.0740569	0.069318	0.119783	0.185514	0.127712	0.123623	0.0881961	0.0654143	0.0924878	0.0806457	0.0818729	0.116819	0.0594999	0.0870695	0.120963	0.120204	0.114576	0.107837	0.156427	0.0293288	0.0303178	0.0389668	0.0181841	0.0502113	0.0225357	0.0188844	0.0322986	0.033891	0.033955	0.0281595	0.0298796	0.0186282	0.0387729	0.0405384	0.0594594	0.0451662	0.0180698	0.0228639	0.051986	3.04768
22160	-15724.2	-15707.7	-16.5172	0.0761384	0.0892167	0.0937595	0.094771	0.0892095	0.072589	0.123777	0.144559	0.116165	0.123103	0.0700502	0.0752051	0.102981	0.0840036	0.0987876	0.113997	0.0748103	0.10723	0.089487	0.120204	0.116394	0.0960833	0.142998	0.0255337	0.0380299	0.0346172	0.0261895	0.0527878	0.0205651	0.0240228	0.0274397	0.0429591	0.0392355	0.0225633	0.0445035	0.0242781	0.0584032	0.0492148	0.0597594	0.0653697	0.0167592	0.0273088	0.0549105	3.06997
22170	-15719.1	-15703	-16.1376	0.0871778	0.0991495	0.0704682	0.104678	0.0897594	0.0714793	0.118575	0.168701	0.0990243	0.105682	0.0741633	0.0859292	0.0970027	0.0798723	0.0914896	0.144393	0.056461	0.0829474	0.108773	0.132188	0.122109	0.103051	0.135878	0.027423	0.0352117	0.0322873	0.0310157	0.0507726	0.0223336	0.0244552	0.0231481	0.0193659	0.0533898	0.0190387	0.0282253	0.0198864	0.039205	0.0418494	0.0724369	0.0569712	0.0178256	0.0269328	0.0612863	3.03201
22180	-15735.1	-15717.9	-17.2625	0.0716804	0.108453	0.0866059	0.106324	0.0722045	0.0644039	0.129405	0.183396	0.121643	0.116746	0.0634798	0.0923258	0.0946488	0.106815	0.0631964	0.152991	0.0625058	0.0785471	0.0877364	0.119781	0.125408	0.0999516	0.135878	0.0353663	0.0336685	0.0267943	0.0506205	0.0441079	0.0341582	0.0381451	0.0272996	0.0213094	0.0517254	0.0317794	0.0438136	0.0193921	0.0540287	0.0518464	0.0743551	0.0578886	0.023964	0.0223447	0.0577741	3.14451
