Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
11420	-13155.5	-13093.5	-62.0087	0.271042	0.368012	0.0221371	0.412678	0.403505	0.123484	0.443912	0.296759	0.22147	0.312633	0.223642	0.289567	0.235479	0.277558	0.207424	0.187957	0.225315	0.367106	0.128699	0.171268	0.143519	0.196446	0.219173	0.0896218	0.113195	0.101772	0.0533768	0.230974	0.108178	0.10292	0.267432	0.0701455	0.198985	0.0809303	0.0463777	0.0478075	0.0950394	0.0164344	0.108989	0.0275165	0.021144	0.246163	0.255208	0.216165	0.0311837	0.404708	0.0319092	0.0213218	0.450948	0.0599301	0.00324069	0.0822527	0.543811	3.3707	0.341169	0.372767	0.0620534	0.22401	7.97612
11430	-13155.3	-13092.2	-63.1455	0.295995	0.417123	0.032028	0.464964	0.336849	0.148078	0.415158	0.298805	0.280255	0.266353	0.332889	0.27444	0.239294	0.220942	0.247008	0.152328	0.197633	0.342081	0.111649	0.17335	0.132962	0.243298	0.223576	0.0859666	0.0967305	0.112552	0.123062	0.210433	0.112373	0.0967118	0.254515	0.0601874	0.214707	0.08087	0.0976135	0.104023	0.0580464	0.0535257	0.0504776	0.0400238	0.0307119	0.203729	0.301118	0.151233	0.0315749	0.423249	0.0326335	0.0148714	0.436381	0.0612903	0.00497607	0.101383	0.589015	3.30463	0.336356	0.372637	0.0631258	0.227881	8.08967
11440	-13162.8	-13094.3	-68.4419	0.290319	0.427024	0.0477664	0.55617	0.335439	0.126807	0.416128	0.258731	0.235123	0.352082	0.352886	0.330369	0.197765	0.309343	0.208927	0.25218	0.191435	0.358873	0.213001	0.136895	0.140185	0.263041	0.271136	0.169141	0.0673928	0.147497	0.0781828	0.301085	0.0583351	0.0967393	0.254694	0.104267	0.270822	0.0652848	0.11852	0.0682431	0.0629893	0.0473297	0.0451085	0.0291151	0.0505078	0.220759	0.320514	0.0615067	0.0272388	0.434882	0.0316158	0.0369687	0.422773	0.0465215	0.00454293	0.0969883	0.579181	3.31929	0.369083	0.35426	0.0600127	0.216644	8.61934
11450	-13162.6	-13095	-67.658	0.29996	0.412548	0.0651482	0.425824	0.358985	0.104335	0.363537	0.310868	0.257982	0.295015	0.382304	0.360672	0.136362	0.288005	0.197038	0.212494	0.236059	0.450744	0.125512	0.210342	0.123162	0.324667	0.253578	0.138971	0.0731291	0.0866396	0.0759474	0.218347	0.0374248	0.0907715	0.164641	0.0815538	0.259689	0.0950014	0.0925022	0.103618	0.13651	0.0435349	0.0543385	0.0406675	0.0223291	0.305114	0.446333	0.0786635	0.0279566	0.408143	0.034988	0.0179948	0.455089	0.0558284	0.00529202	0.104464	0.595735	3.29451	0.35725	0.370896	0.0580887	0.213765	8.54091
11460	-13161.1	-13096.1	-65.0377	0.280697	0.429312	0.0730537	0.384604	0.277436	0.135261	0.427239	0.315547	0.198958	0.379653	0.39568	0.265449	0.194648	0.261308	0.17512	0.194987	0.286992	0.397281	0.147136	0.142099	0.133424	0.269885	0.183332	0.100766	0.0584393	0.132766	0.0416233	0.222269	0.064537	0.100784	0.218163	0.122257	0.25159	0.0737256	0.094909	0.0611531	0.154853	0.0504661	0.0216705	0.0154151	0.0566226	0.268887	0.382203	0.117467	0.0274258	0.400393	0.0343236	0.036642	0.446447	0.0547682	0.00386039	0.0895897	0.561915	3.34464	0.358285	0.37197	0.063251	0.206494	8.27897
11470	-13163.1	-13094.9	-68.184	0.29347	0.432357	0.0343351	0.359407	0.327393	0.136808	0.510643	0.239981	0.241798	0.405511	0.258675	0.306672	0.197631	0.240391	0.22316	0.250526	0.292524	0.374096	0.0948847	0.230256	0.149132	0.249652	0.237314	0.131229	0.143238	0.136034	0.0264176	0.212017	0.107172	0.110781	0.244786	0.131152	0.297654	0.0510766	0.056436	0.0469856	0.077666	0.0312748	0.0298685	0.0179715	0.0212073	0.279736	0.460956	0.186738	0.0251256	0.417681	0.0321543	0.0420108	0.43459	0.0484383	0.00478059	0.0994258	0.584672	3.31112	0.360188	0.370867	0.0630634	0.205882	8.59354
11480	-13160.6	-13087.5	-73.0644	0.292673	0.500707	0.0302234	0.531603	0.39755	0.122	0.572675	0.306553	0.298119	0.260103	0.365849	0.355674	0.183034	0.286653	0.202573	0.214069	0.311675	0.332664	0.0983969	0.227353	0.176646	0.300398	0.155574	0.141961	0.193554	0.157537	0.0179773	0.202984	0.118152	0.126105	0.186376	0.106555	0.224178	0.126192	0.136504	0.0314242	0.079869	0.0319033	0.0939885	0.0256555	0.0135611	0.207324	0.432556	0.197131	0.0206728	0.419084	0.0317205	0.0220499	0.428728	0.0777452	0.00471984	0.0988089	0.583291	3.31318	0.360188	0.370867	0.0630634	0.205882	9.08158
11490	-13151.5	-13083.6	-67.8563	0.280324	0.382683	0.040753	0.50395	0.328464	0.106423	0.614656	0.292631	0.304755	0.278362	0.284003	0.295677	0.240069	0.286653	0.1908	0.195158	0.311675	0.35516	0.104596	0.205845	0.123578	0.309033	0.163528	0.150096	0.111456	0.122894	0.0290733	0.28226	0.103684	0.133011	0.153427	0.132461	0.289299	0.0748761	0.103899	0.0775932	0.0882126	0.0270863	0.0765759	0.0238914	0.00865444	0.208485	0.279334	0.166113	0.0241159	0.414892	0.0280497	0.0243358	0.42444	0.0841666	0.00383529	0.0893051	0.561232	3.34563	0.360188	0.370867	0.0630634	0.205882	8.56083
11500	-13161.1	-13090.8	-70.321	0.295068	0.50565	0.0574898	0.396296	0.364118	0.146524	0.500491	0.357538	0.277046	0.283058	0.388425	0.317637	0.152893	0.214873	0.20426	0.174567	0.250725	0.377841	0.188036	0.172339	0.196054	0.286609	0.159191	0.120666	0.0784712	0.164889	0.0903296	0.235846	0.0433992	0.145823	0.205014	0.0847741	0.291118	0.131051	0.101844	0.124935	0.0918663	0.0166145	0.0589313	0.0637862	0.0343693	0.299386	0.263199	0.189253	0.0236876	0.426668	0.0275515	0.0225214	0.4169	0.0826716	0.0049038	0.100664	0.587427	3.307	0.360188	0.370867	0.0630634	0.205882	8.80723
11510	-13160.8	-13089.8	-71.0702	0.259283	0.504282	0.0792155	0.521398	0.335118	0.0849537	0.582947	0.256776	0.324768	0.317838	0.359379	0.349923	0.150303	0.288254	0.170624	0.229277	0.313495	0.313513	0.160803	0.219358	0.102231	0.300663	0.203322	0.109482	0.131336	0.106243	0.100442	0.302416	0.0481689	0.0773402	0.204063	0.143422	0.225124	0.0884908	0.116374	0.0644709	0.0398511	0.0135283	0.0629131	0.0227459	0.0467287	0.294101	0.332126	0.184526	0.0242676	0.437115	0.0264071	0.0325405	0.427109	0.0525604	0.0025729	0.0734708	0.520657	3.4033	0.360188	0.370867	0.0630634	0.205882	8.88233
11520	-13160.5	-13088.4	-72.1254	0.243507	0.395068	0.0837698	0.454793	0.402215	0.138782	0.512473	0.256875	0.280119	0.292141	0.310761	0.349179	0.212161	0.361813	0.200515	0.187388	0.426796	0.352689	0.119801	0.245362	0.147184	0.320912	0.166468	0.169495	0.110285	0.105907	0.0914208	0.274682	0.111014	0.114683	0.210245	0.120459	0.300748	0.0648958	0.138265	0.0511488	0.144128	0.00958661	0.0238435	0.0163729	0.0182644	0.225904	0.288073	0.181243	0.0242676	0.437115	0.0264071	0.0325405	0.427109	0.0525604	0.00182284	0.0620427	0.487592	3.44854	0.354857	0.365378	0.0621301	0.217635	8.98792
11530	-13171.8	-13096.2	-75.5987	0.266685	0.544919	0.0944959	0.411486	0.33964	0.136743	0.512473	0.304096	0.271473	0.36996	0.253566	0.276122	0.25207	0.361813	0.184754	0.202916	0.231532	0.455036	0.283287	0.211693	0.158463	0.274524	0.297159	0.142036	0.0670873	0.115087	0.052269	0.379995	0.0568851	0.125229	0.22606	0.17056	0.247627	0.0617846	0.117365	0.0481809	0.092209	0.014937	0.0185635	0.0176631	0.0394834	0.323019	0.334653	0.256231	0.0212907	0.448973	0.0256877	0.031654	0.415473	0.0569214	0.00298221	0.0789768	0.535376	3.38266	0.353281	0.363755	0.0618541	0.22111	9.33514
11540	-13168.5	-13095.3	-73.2296	0.261378	0.424436	0.0752941	0.500789	0.355426	0.14057	0.657283	0.330883	0.289885	0.392192	0.420652	0.298022	0.215564	0.214733	0.13891	0.168949	0.205013	0.361373	0.177667	0.293383	0.176388	0.223776	0.260154	0.186731	0.155122	0.121732	0.0383311	0.227531	0.0732584	0.119821	0.187473	0.0903735	0.339718	0.0573627	0.158791	0.0914977	0.053491	0.0112725	0.0379258	0.00458659	0.0281947	0.237547	0.376308	0.179853	0.0209348	0.441467	0.0252583	0.0311249	0.408528	0.0726872	0.002685	0.0750215	0.524874	3.39742	0.357501	0.356154	0.062593	0.223752	9.09826
11550	-13156.7	-13082.5	-74.2559	0.279242	0.551585	0.0757549	0.444239	0.357718	0.157897	0.505739	0.283395	0.302487	0.309537	0.364595	0.332918	0.202435	0.356988	0.242472	0.234431	0.291965	0.361373	0.165167	0.209249	0.13099	0.273275	0.208468	0.151637	0.119317	0.177777	0.0497369	0.266962	0.0784839	0.0447944	0.259713	0.112503	0.249053	0.050352	0.131452	0.0904634	0.146529	0.0231138	0.0729558	0.00978259	0.0432307	0.291223	0.274337	0.194703	0.0220223	0.405322	0.0265793	0.0245605	0.432165	0.0893509	0.00376284	0.0884778	0.559237	3.34852	0.36145	0.360089	0.0632845	0.215177	9.2008
11560	-13171.7	-13096.8	-74.916	0.274042	0.348977	0.0903155	0.479247	0.547838	0.149116	0.467736	0.322825	0.354876	0.288288	0.36567	0.293021	0.133371	0.334985	0.181984	0.229186	0.303182	0.32986	0.157659	0.251767	0.184322	0.352859	0.17676	0.119873	0.0716824	0.175359	0.148551	0.185822	0.0534081	0.0451375	0.354629	0.0902763	0.252122	0.118263	0.0662773	0.0880087	0.096806	0.0257811	0.0975712	0.0158417	0.0471993	0.305915	0.379279	0.185189	0.0227464	0.418651	0.0274533	0.0253682	0.446376	0.0594055	0.00342629	0.0845216	0.549522	3.36253	0.363982	0.362611	0.0567238	0.216684	9.26684
11570	-13168	-13094.5	-73.5161	0.274042	0.406443	0.0645488	0.408252	0.383949	0.150873	0.416365	0.316877	0.383644	0.364157	0.36567	0.310982	0.180929	0.349032	0.262167	0.144281	0.334382	0.397828	0.146225	0.226738	0.16813	0.297636	0.188458	0.0830601	0.186172	0.0953604	0.119045	0.250963	0.155535	0.0636924	0.131957	0.112743	0.230082	0.0462449	0.111427	0.0972806	0.0975609	0.0557428	0.0540668	0.0465642	0.063665	0.319719	0.369278	0.169118	0.0228575	0.413219	0.0275874	0.0280844	0.448556	0.0596957	0.00342629	0.0845216	0.549522	3.36253	0.368117	0.355369	0.0573683	0.219146	9.12684
11580	-13164.8	-13091.4	-73.3876	0.26096	0.397366	0.0283633	0.424901	0.38026	0.160069	0.460034	0.291925	0.292498	0.299912	0.402141	0.334715	0.224555	0.427895	0.188266	0.191931	0.350153	0.431804	0.153762	0.201811	0.167946	0.265765	0.235317	0.119578	0.0978636	0.192538	0.149759	0.285241	0.0793289	0.0770345	0.193448	0.196818	0.19924	0.0740858	0.0820038	0.0574145	0.11729	0.0673157	0.0741794	0.0263984	0.0423698	0.219424	0.31656	0.134784	0.0229848	0.415519	0.0278302	0.0228912	0.451053	0.0597222	0.0026624	0.0747116	0.524036	3.39859	0.365439	0.352783	0.064227	0.217551	9.11406
11590	-13166.4	-13090.9	-75.5532	0.268263	0.45672	0.0411713	0.468107	0.334637	0.131164	0.385081	0.345471	0.287067	0.332877	0.393301	0.360507	0.224555	0.415025	0.213476	0.264362	0.317285	0.375666	0.223646	0.197919	0.174658	0.323755	0.217877	0.145008	0.0509316	0.112775	0.0849419	0.316777	0.116996	0.0674634	0.21403	0.126496	0.296527	0.0630578	0.0486632	0.102911	0.0898872	0.0313715	0.081726	0.03628	0.0265065	0.21015	0.354775	0.26898	0.0230476	0.416655	0.0343285	0.0225513	0.452287	0.0511306	0.0030743	0.0801602	0.53845	3.37832	0.36129	0.348777	0.0634977	0.226435	9.33058
11600	-13164.5	-13086.8	-77.6707	0.268263	0.493987	0.0691772	0.624748	0.251042	0.165425	0.57417	0.35849	0.359623	0.278046	0.357087	0.415675	0.220695	0.27388	0.229435	0.181767	0.283396	0.402843	0.251047	0.312075	0.169244	0.335024	0.183889	0.117508	0.0821583	0.163755	0.0714508	0.279718	0.107315	0.150263	0.227406	0.10264	0.168506	0.0568201	0.0654482	0.0599393	0.114144	0.0224601	0.0636619	0.0146774	0.0157666	0.307694	0.362599	0.197638	0.0228155	0.412459	0.0339827	0.0223242	0.457393	0.0510252	0.0030743	0.0801602	0.53845	3.37832	0.362331	0.349782	0.0607993	0.227088	9.54233
11610	-13154.7	-13095.1	-59.6707	0.273658	0.426469	0.0426418	0.37041	0.320472	0.11727	0.504969	0.224917	0.27668	0.275174	0.288596	0.24817	0.158666	0.296581	0.17993	0.212933	0.281923	0.288576	0.138092	0.202653	0.11974	0.214329	0.184151	0.134409	0.0684007	0.0906739	0.101797	0.245345	0.0539025	0.0954114	0.114255	0.0756992	0.205582	0.022536	0.118135	0.0313965	0.120566	0.0162355	0.0247022	0.0412154	0.0666637	0.292926	0.281052	0.16806	0.0241214	0.409654	0.0337516	0.0267539	0.454283	0.0514359	0.00340223	0.0842312	0.548797	3.36357	0.366258	0.353574	0.0614583	0.21871	7.7423
11620	-13155.1	-13096.6	-58.5288	0.263374	0.293824	0.0475301	0.329855	0.393856	0.0740707	0.464365	0.222127	0.286783	0.255876	0.298471	0.287205	0.163746	0.205124	0.17993	0.18159	0.27805	0.353523	0.140955	0.18298	0.157269	0.232318	0.195831	0.121562	0.0710658	0.144141	0.0603586	0.289106	0.0857227	0.0820494	0.17895	0.100265	0.262246	0.0279503	0.0685454	0.0295351	0.141056	0.0330587	0.0853793	0.0250647	0.0578758	0.233469	0.188455	0.117038	0.0257334	0.421216	0.0284333	0.0219834	0.418491	0.0841435	0.00279453	0.0765044	0.528854	3.39185	0.368821	0.356048	0.0571416	0.217989	7.62817
11630	-13161.1	-13099.3	-61.8473	0.261407	0.376156	0.0176616	0.416287	0.23528	0.136087	0.563155	0.241119	0.298509	0.223946	0.279051	0.313717	0.193102	0.214076	0.200695	0.193741	0.205885	0.394503	0.187192	0.169398	0.140469	0.350289	0.206724	0.103694	0.0921636	0.0772318	0.0582003	0.256617	0.181892	0.074935	0.201314	0.0877348	0.260919	0.0464923	0.0926643	0.0580903	0.109549	0.020393	0.0441009	0.024412	0.00958663	0.257258	0.196719	0.149019	0.0225617	0.492493	0.0309983	0.0260686	0.35625	0.0716291	0.00268654	0.0750425	0.524931	3.39734	0.368821	0.356048	0.0571416	0.217989	7.96003
11640	-13148.5	-13087.2	-61.3007	0.279915	0.367962	0.0230068	0.414817	0.31839	0.0865265	0.514279	0.255635	0.231755	0.28057	0.314692	0.324156	0.157474	0.285834	0.133696	0.232512	0.214882	0.316586	0.129748	0.23362	0.137121	0.263891	0.21377	0.127141	0.13345	0.157242	0.0530144	0.209923	0.0741654	0.0807652	0.249907	0.08357	0.212841	0.0394154	0.0918806	0.0696341	0.0448778	0.0126163	0.0866723	0.0358484	0.0155575	0.244536	0.301956	0.129339	0.0194569	0.49785	0.0313354	0.0313067	0.360125	0.0599265	0.00380777	0.0889918	0.560478	3.34672	0.354673	0.36436	0.0578902	0.223077	7.90527
11650	-13156.9	-13089.9	-67.0135	0.289813	0.428976	0.0641434	0.370347	0.278037	0.118105	0.499167	0.246289	0.279117	0.345292	0.33287	0.294049	0.120314	0.233184	0.243218	0.13078	0.266024	0.387695	0.0953602	0.236283	0.187684	0.33298	0.253317	0.193319	0.136274	0.167944	0.0458799	0.201491	0.104217	0.132647	0.246495	0.0654533	0.180909	0.117647	0.0988774	0.0377223	0.112547	0.0158192	0.0452285	0.0214203	0.0145513	0.277468	0.313099	0.204266	0.0195518	0.452849	0.0334215	0.0455981	0.393955	0.0546253	0.0045054	0.0965973	0.578291	3.32061	0.354673	0.36436	0.0578902	0.223077	8.47651
11660	-13156.6	-13088.7	-67.9003	0.244103	0.508772	0.0526589	0.42563	0.348438	0.101429	0.455768	0.272055	0.290301	0.334313	0.350947	0.225436	0.135738	0.272734	0.225709	0.180529	0.236608	0.370596	0.172713	0.238844	0.124898	0.300757	0.156045	0.1734	0.115782	0.131134	0.0817409	0.302067	0.0805793	0.105535	0.20984	0.0694169	0.237037	0.0799487	0.0948394	0.0599313	0.0836303	0.0230433	0.0569034	0.0196879	0.0171713	0.30798	0.30864	0.226192	0.0194531	0.490064	0.0334805	0.0146827	0.391966	0.0503543	0.00184822	0.0624655	0.488884	3.4468	0.357742	0.362627	0.0576148	0.222016	8.56542
11670	-13158.6	-13089.2	-69.4088	0.267883	0.449275	0.0442397	0.419662	0.38639	0.133443	0.41195	0.270044	0.274761	0.296117	0.339172	0.405163	0.155883	0.241181	0.181914	0.160314	0.259321	0.376936	0.0951999	0.287546	0.15278	0.250171	0.245273	0.11472	0.1218	0.113815	0.056648	0.277243	0.0837276	0.0746873	0.25637	0.0836496	0.189205	0.11995	0.095457	0.0708799	0.0417582	0.0246953	0.0375933	0.0679015	0.0239779	0.411807	0.428364	0.185166	0.0165547	0.417047	0.0284921	0.0264402	0.414429	0.0970365	0.003052	0.0798754	0.537713	3.37936	0.36859	0.356502	0.0566418	0.218267	8.71615
11680	-13174.2	-13107.1	-67.0554	0.250443	0.3638	0.0447591	0.371105	0.432022	0.0949854	0.562135	0.183084	0.277881	0.315506	0.265019	0.272702	0.129445	0.269918	0.225463	0.214064	0.261517	0.305054	0.133186	0.287546	0.180613	0.225505	0.200836	0.162431	0.0768125	0.161497	0.0465143	0.425175	0.110187	0.0851166	0.168365	0.120329	0.182407	0.0866019	0.10455	0.134686	0.0878672	0.0279618	0.0812711	0.0383393	0.0854437	0.262931	0.316846	0.099421	0.0148744	0.471651	0.0273435	0.0451057	0.372363	0.0686625	0.00213247	0.0670101	0.502419	3.42844	0.365387	0.368251	0.0585084	0.207854	8.4809
11690	-13152.8	-13089	-63.8104	0.260393	0.346711	0.0771557	0.398837	0.316774	0.152075	0.517203	0.288337	0.240868	0.254669	0.327052	0.258524	0.176838	0.249931	0.177363	0.198388	0.279889	0.38924	0.145213	0.212594	0.185006	0.245276	0.238923	0.127478	0.0797425	0.0561422	0.0390463	0.192108	0.111992	0.0979827	0.224937	0.097662	0.272773	0.0599709	0.0663326	0.113665	0.0816947	0.0273699	0.0179622	0.0212604	0.0380804	0.296495	0.355131	0.101649	0.0149638	0.474486	0.0377278	0.0291455	0.374602	0.0690753	0.00263191	0.0742913	0.522896	3.40018	0.365387	0.368251	0.0585084	0.207854	8.15634
11700	-13156.6	-13094.5	-62.0591	0.269414	0.424749	0.0776696	0.40435	0.301513	0.138871	0.451773	0.223314	0.243035	0.326342	0.250263	0.29731	0.172037	0.249931	0.154762	0.158279	0.278357	0.36624	0.187951	0.232097	0.139813	0.245277	0.191216	0.129753	0.079891	0.0954764	0.0958094	0.205479	0.10553	0.104691	0.176607	0.11335	0.297412	0.0483274	0.0868782	0.0412139	0.0795529	0.0106095	0.0469494	0.00526621	0.036112	0.292257	0.345804	0.0690511	0.014851	0.470908	0.0341569	0.0397533	0.371777	0.0685544	0.00314262	0.0810263	0.54068	3.37515	0.365387	0.368251	0.0585084	0.207854	7.98117
11710	-13162.5	-13094.6	-67.9062	0.247268	0.389773	0.08809	0.461434	0.389149	0.172973	0.519736	0.221286	0.249955	0.326342	0.40202	0.306103	0.20101	0.262698	0.193895	0.202306	0.276568	0.503401	0.154747	0.143778	0.203372	0.239061	0.156862	0.179666	0.1135	0.135839	0.0841872	0.216182	0.0724017	0.0909584	0.241817	0.0691585	0.203446	0.0871963	0.12609	0.0371057	0.0660579	0.00532136	0.041941	0.0170159	0.0357741	0.271597	0.325101	0.0810724	0.0142382	0.451478	0.0334408	0.0293998	0.380157	0.0912869	0.00198685	0.0647239	0.495688	3.4376	0.361285	0.364117	0.0578516	0.216746	8.56599
11720	-13168.3	-13101.9	-66.4159	0.283569	0.518442	0.0935022	0.462208	0.247279	0.132303	0.507137	0.254496	0.192142	0.352956	0.271772	0.293697	0.123538	0.245983	0.250588	0.16525	0.240487	0.385121	0.111201	0.179039	0.17746	0.410425	0.192967	0.157145	0.165288	0.124814	0.0335031	0.219964	0.0522904	0.109491	0.2453	0.0523715	0.236845	0.101973	0.0926564	0.0632782	0.144572	0.0040608	0.0367827	0.00996184	0.0369085	0.238314	0.319991	0.16327	0.0154937	0.451567	0.0319969	0.0294057	0.380232	0.0913049	0.00405733	0.0917904	0.567149	3.337	0.360276	0.3631	0.0631221	0.213502	8.41677
11730	-13161.6	-13094	-67.565	0.273016	0.532299	0.0906452	0.450149	0.305503	0.114604	0.532833	0.357441	0.312561	0.257699	0.383411	0.305105	0.156557	0.306737	0.230386	0.157316	0.269348	0.324996	0.119579	0.211883	0.175412	0.392706	0.192289	0.116924	0.0820482	0.0981001	0.0528479	0.189151	0.0535035	0.067199	0.230052	0.0756225	0.230622	0.0834374	0.134558	0.0764075	0.0984964	0.00237711	0.0405663	0.0187929	0.0291108	0.234998	0.28365	0.15382	0.0188053	0.454123	0.0311666	0.0289697	0.382385	0.0845507	0.00336211	0.0837445	0.547578	3.36532	0.360276	0.3631	0.0631221	0.213502	8.53174
11740	-13167	-13099.8	-67.1898	0.246614	0.270881	0.0853039	0.386009	0.370594	0.107261	0.627676	0.281512	0.324476	0.293628	0.335518	0.283213	0.170185	0.352606	0.205603	0.192312	0.251734	0.417203	0.101775	0.242873	0.148663	0.308587	0.102365	0.145852	0.0855141	0.184669	0.0473968	0.254716	0.0601487	0.0701443	0.272483	0.0799237	0.218428	0.0978216	0.126718	0.079596	0.0777179	0.00463557	0.0117545	0.0113458	0.0495375	0.266345	0.36181	0.127819	0.0162429	0.475178	0.0303106	0.0324411	0.379426	0.0664015	0.0019577	0.0642559	0.494291	3.4395	0.364736	0.355215	0.0639035	0.216145	8.49435
11750	-13163.6	-13100.2	-63.4288	0.276886	0.40424	0.109661	0.329198	0.422804	0.136352	0.435746	0.277458	0.276147	0.347998	0.290466	0.274323	0.151709	0.219142	0.217397	0.224431	0.346889	0.354479	0.189973	0.173515	0.165017	0.236689	0.144023	0.123187	0.120441	0.105302	0.0838597	0.25677	0.0244937	0.0536724	0.192602	0.108439	0.223808	0.0459504	0.126045	0.0739909	0.0815786	0.0106882	0.0728482	0.0028094	0.0195558	0.264479	0.264163	0.135758	0.0163506	0.451993	0.0366353	0.0382568	0.393603	0.0631617	0.00360803	0.086682	0.554864	3.35485	0.364736	0.355215	0.0639035	0.216145	8.1181
11760	-13174.4	-13090.5	-83.8917	0.262693	0.50439	0.137334	0.680884	0.425745	0.113014	0.588719	0.305924	0.375206	0.406551	0.320546	0.381203	0.289594	0.234993	0.222399	0.185701	0.331863	0.498404	0.121866	0.254969	0.106082	0.334251	0.274504	0.156814	0.158843	0.184574	0.0445243	0.344038	0.0384729	0.121411	0.230962	0.140282	0.288566	0.038886	0.12267	0.0354029	0.114716	0.0142821	0.0503201	0.00681147	0.019533	0.357692	0.435335	0.166181	0.0148261	0.409848	0.0332193	0.0346896	0.450571	0.0568464	0.00275685	0.0759976	0.5275	3.39375	0.368075	0.3541	0.0637029	0.214122	10.1645
11770	-13164.1	-13091.6	-72.5204	0.264378	0.445019	0.0389235	0.455123	0.30697	0.087193	0.532913	0.349783	0.324953	0.333821	0.344222	0.334121	0.208441	0.234993	0.178645	0.205381	0.296109	0.396272	0.16898	0.229988	0.146533	0.342992	0.215892	0.0936717	0.0706	0.154031	0.104353	0.19717	0.138775	0.0673158	0.283971	0.0816178	0.159357	0.0557785	0.124045	0.10172	0.0664069	0.0178739	0.0505936	0.0223301	0.0227204	0.455359	0.465994	0.116375	0.0200365	0.432167	0.0350284	0.0365787	0.441349	0.0348397	0.00285065	0.0772524	0.530842	3.38905	0.368075	0.3541	0.0637029	0.214122	9.02733
11780	-13172.7	-13096.4	-76.3044	0.285306	0.541431	0.0838792	0.594401	0.298806	0.196345	0.526549	0.378822	0.268417	0.471569	0.347718	0.247938	0.167255	0.285913	0.192313	0.281793	0.279327	0.367239	0.15414	0.209235	0.176574	0.335124	0.224799	0.145966	0.0426512	0.0819878	0.11181	0.200545	0.108915	0.093716	0.233718	0.0866328	0.204471	0.102187	0.096108	0.110183	0.0795251	0.0185589	0.102468	0.0393538	0.113125	0.306363	0.287499	0.210246	0.0199548	0.420177	0.0347685	0.0375702	0.429104	0.0584249	0.00417925	0.0931248	0.570281	3.33241	0.36332	0.362444	0.0628799	0.211355	9.40562
11790	-13162.8	-13089.1	-73.6292	0.244479	0.439079	0.0628874	0.395078	0.419865	0.17486	0.531182	0.302636	0.320237	0.362556	0.335826	0.293707	0.157595	0.313545	0.156417	0.208204	0.254249	0.367239	0.144799	0.208016	0.18305	0.40057	0.210622	0.139872	0.0679428	0.115582	0.132873	0.206718	0.0814469	0.124646	0.188269	0.0776528	0.290246	0.0517989	0.0851786	0.0775738	0.0774939	0.0137585	0.0404914	0.0780983	0.0649747	0.292535	0.486286	0.202645	0.0181738	0.429332	0.0300917	0.0242509	0.438454	0.0596978	0.00186438	0.0627331	0.489698	3.4457	0.364544	0.363665	0.0597228	0.212067	9.1383
11800	-13166.3	-13092.7	-73.5772	0.262716	0.454335	0.0693419	0.421895	0.455771	0.118409	0.523072	0.313801	0.331041	0.32575	0.325878	0.360985	0.207353	0.311849	0.207727	0.248504	0.200475	0.413147	0.130628	0.205695	0.121248	0.267645	0.184016	0.13527	0.149729	0.0740197	0.0487795	0.2317	0.0332982	0.0671341	0.230179	0.0683853	0.249053	0.0808158	0.0892271	0.140386	0.0745957	0.0465563	0.0180664	0.0345505	0.0388525	0.361936	0.522932	0.238986	0.0177623	0.419611	0.0294104	0.0301961	0.428526	0.0744935	0.00275811	0.0760146	0.527545	3.39368	0.364544	0.363665	0.0597228	0.212067	9.13302
11810	-13156.7	-13083.2	-73.5029	0.25828	0.414078	0.097798	0.436505	0.336984	0.136335	0.541111	0.278198	0.325071	0.391143	0.335284	0.329972	0.141119	0.275365	0.187777	0.26915	0.312803	0.448167	0.141085	0.228695	0.232732	0.298093	0.174916	0.166591	0.1802	0.101258	0.011719	0.235511	0.0712796	0.087461	0.269783	0.130422	0.192555	0.042202	0.162632	0.0854239	0.0994808	0.031723	0.0638741	0.0769508	0.0806712	0.310814	0.301358	0.0913111	0.0192879	0.399831	0.0336669	0.0247471	0.465333	0.0571345	0.0025203	0.072731	0.518624	3.40612	0.364544	0.363665	0.0597228	0.212067	9.1256
