Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
38100	-15721.8	-15707	-14.7498	0.0752074	0.0932735	0.0895058	0.0904771	0.0793895	0.0744115	0.104802	0.172623	0.0968632	0.105419	0.0705107	0.083594	0.104098	0.0910583	0.0874568	0.110827	0.0427821	0.0851386	0.0901961	0.11096	0.111536	0.0967191	0.13587	0.0396312	0.0490739	0.0194663	0.032616	0.0270761	0.0535461	0.0265637	0.0707824	0.0400922	0.0307237	0.0335852	0.0167257	0.0276503	0.0279622	0.0160596	0.0153809	0.0569201	0.039008	0.0439942	0.0236606	2.89324
38110	-15727.1	-15711.2	-15.9192	0.0855464	0.138529	0.112223	0.109863	0.0678989	0.0642404	0.103906	0.1573	0.101071	0.123783	0.0684678	0.0756573	0.102775	0.0874169	0.0875561	0.127754	0.0658468	0.0812662	0.0824903	0.120815	0.111199	0.102382	0.176829	0.0327263	0.0520333	0.0191512	0.0294939	0.0212192	0.0537334	0.0347617	0.0740587	0.0479907	0.0299179	0.0273719	0.02847	0.0289288	0.0133301	0.0184411	0.0161267	0.0352894	0.0411873	0.0262602	0.024868	3.01017
38120	-15732.6	-15716.6	-16.0285	0.103346	0.090712	0.095258	0.0981565	0.0721749	0.0731843	0.115618	0.1573	0.1008	0.0954631	0.0652227	0.0767968	0.104504	0.0812017	0.0875561	0.121764	0.0613389	0.073817	0.114905	0.115913	0.124737	0.089764	0.161264	0.0226868	0.0357881	0.0446382	0.0182969	0.042585	0.0589718	0.0299584	0.0762462	0.0640885	0.0315359	0.02307	0.0364916	0.0337186	0.0251075	0.0251515	0.0184178	0.0532254	0.0528874	0.0323677	0.0150724	3.0211
38130	-15731.1	-15714.3	-16.8789	0.0852781	0.116384	0.0905079	0.108669	0.0926929	0.0677917	0.0993055	0.155374	0.103109	0.100195	0.0840872	0.0771263	0.112498	0.0740694	0.100843	0.112825	0.0535932	0.0930609	0.111683	0.128134	0.140188	0.1049	0.124309	0.0291871	0.0595384	0.0227376	0.0225549	0.0261161	0.0508066	0.0378289	0.0730139	0.0560225	0.0436649	0.0297164	0.0276597	0.0315179	0.0239553	0.0316747	0.0362927	0.0495222	0.0509165	0.0196617	0.0471296	3.10614
38140	-15731.8	-15716.2	-15.5478	0.067082	0.116384	0.0754886	0.110118	0.0689859	0.0869761	0.117352	0.160881	0.0938125	0.0909589	0.0691741	0.0917645	0.101455	0.0964907	0.0893256	0.141649	0.0592528	0.0917583	0.109279	0.12043	0.118367	0.0968421	0.110242	0.0308415	0.0378896	0.0338155	0.0237969	0.0244045	0.0492709	0.0489387	0.0732303	0.0705799	0.0283925	0.0316342	0.00994706	0.0250824	0.0204615	0.0243985	0.0311199	0.0334159	0.0431523	0.0191226	0.0294747	2.97304
38150	-15720.9	-15705.4	-15.5395	0.0894374	0.106988	0.0855804	0.107524	0.0763393	0.0809318	0.133672	0.150392	0.118885	0.107357	0.070759	0.0904311	0.104053	0.0793706	0.0749944	0.126112	0.0553978	0.0710687	0.0928468	0.107722	0.114345	0.097584	0.120697	0.039697	0.040223	0.0204352	0.0210692	0.0404207	0.0585243	0.0382152	0.0727562	0.0540474	0.0398267	0.0194824	0.0159638	0.0326261	0.0324143	0.0275969	0.0182907	0.0504928	0.043325	0.0170488	0.0272549	2.9722
38160	-15727.8	-15711.6	-16.2122	0.0894374	0.113152	0.0832655	0.108898	0.0706434	0.0696997	0.112387	0.177304	0.113919	0.110604	0.070759	0.0913472	0.102838	0.0655539	0.082196	0.134825	0.0565862	0.0968838	0.0967232	0.104146	0.12445	0.0807904	0.120016	0.0484947	0.0441381	0.036457	0.044312	0.0327632	0.0734467	0.0284406	0.0746314	0.040998	0.0317328	0.0292106	0.0134568	0.0341922	0.0270515	0.0323687	0.0202804	0.0502192	0.0360429	0.0210532	0.0437653	3.03948
38170	-15722.9	-15706.8	-16.0486	0.0925842	0.123885	0.087903	0.10515	0.0882851	0.0840723	0.11185	0.160932	0.128288	0.118661	0.0663837	0.0693473	0.102069	0.0688728	0.0925869	0.121435	0.0652869	0.076412	0.094157	0.116288	0.137719	0.101282	0.137085	0.0273218	0.0274154	0.0211041	0.0377418	0.0259706	0.0695606	0.0262493	0.0524475	0.052769	0.0322211	0.0394835	0.0140453	0.0346198	0.0186241	0.0318281	0.0168629	0.0435511	0.0331002	0.0308072	0.0368524	3.02311
38180	-15717.5	-15701.4	-16.1214	0.0860937	0.119256	0.0833346	0.104118	0.100043	0.0771089	0.126149	0.156463	0.11438	0.118661	0.0718147	0.0704947	0.0878551	0.0706002	0.0961967	0.123236	0.0681615	0.0824632	0.102452	0.122771	0.135216	0.101336	0.142495	0.0317838	0.0372742	0.0258295	0.0301929	0.0241906	0.0505977	0.0284288	0.0710824	0.0397169	0.0333801	0.0324014	0.0167877	0.0363903	0.0156551	0.0218647	0.0312804	0.0384451	0.0423658	0.0339667	0.0280569	3.03039
38190	-15727.7	-15710.8	-16.9298	0.0725488	0.11006	0.0971889	0.0961638	0.0755742	0.0672157	0.116105	0.1849	0.117946	0.123654	0.0751227	0.0628024	0.0908968	0.0913844	0.0887328	0.125097	0.0837902	0.0826153	0.0810202	0.129542	0.135883	0.109044	0.158435	0.0387057	0.0443009	0.01847	0.0227656	0.029631	0.0651151	0.017088	0.082003	0.0428249	0.0247765	0.0391679	0.0181095	0.0509901	0.0296134	0.0283132	0.0217545	0.0620171	0.0406628	0.0354512	0.0237536	3.11124
38200	-15730	-15714	-15.965	0.0827668	0.118706	0.0739579	0.107823	0.065733	0.0929493	0.135588	0.16619	0.108521	0.11677	0.0743743	0.0595647	0.101849	0.0723139	0.090792	0.119881	0.0524519	0.0647471	0.0772905	0.109543	0.113281	0.102739	0.16717	0.059182	0.0344682	0.0211516	0.0313809	0.0364603	0.0541663	0.0336937	0.0624117	0.0691125	0.0289407	0.037031	0.00835635	0.0319985	0.0358688	0.0254606	0.0331048	0.0480206	0.0343681	0.0326745	0.0219008	3.01475
38210	-15728.4	-15712.1	-16.31	0.0882201	0.134196	0.0913516	0.117641	0.0860435	0.0876332	0.135182	0.150056	0.111314	0.0979243	0.0681359	0.0609976	0.106821	0.090384	0.0926529	0.107967	0.0601572	0.0797771	0.0785781	0.112953	0.113281	0.0873613	0.15087	0.0370215	0.0646692	0.0211804	0.0209759	0.0328203	0.0724725	0.0217305	0.0723358	0.0532005	0.0374559	0.0370368	0.0258353	0.0232131	0.0257409	0.0376989	0.0215402	0.0469572	0.0463421	0.0246458	0.0168816	3.04925
38220	-15723	-15707.2	-15.7219	0.0663182	0.0982273	0.1043	0.0945073	0.0773973	0.0914938	0.118182	0.171947	0.0944825	0.111835	0.0660206	0.0773769	0.0950325	0.0654037	0.0685378	0.131842	0.0627571	0.0737032	0.104678	0.131106	0.123167	0.0957705	0.155615	0.0381457	0.0533173	0.026234	0.0127802	0.030361	0.0706614	0.0284005	0.0822409	0.0503598	0.0260187	0.0283044	0.0266794	0.0477877	0.0132038	0.0242969	0.0190414	0.0520149	0.032157	0.0262086	0.0225262	2.99044
38230	-15728.8	-15711.9	-16.9454	0.0858415	0.092528	0.0791074	0.0998872	0.0711123	0.0903192	0.145245	0.177679	0.124435	0.103898	0.0821119	0.0946155	0.118966	0.0822476	0.0848613	0.120656	0.0620925	0.0900492	0.104678	0.109475	0.135283	0.102466	0.125408	0.0395096	0.0593115	0.0240492	0.020674	0.0345117	0.061092	0.0201775	0.102168	0.0469636	0.0281117	0.041546	0.0123074	0.0286551	0.0164539	0.034794	0.0101009	0.0446758	0.0511428	0.0267543	0.0268271	3.11279
38240	-15718.6	-15702.3	-16.3018	0.0791373	0.113306	0.0823625	0.0930654	0.0951214	0.071406	0.111291	0.162742	0.109203	0.11042	0.062824	0.0879083	0.10064	0.0729122	0.0907169	0.127493	0.0541762	0.0729854	0.09451	0.136095	0.120464	0.101881	0.153609	0.0440999	0.0514985	0.020584	0.0253906	0.0316143	0.0646242	0.0311861	0.0713651	0.0364734	0.0342262	0.0463612	0.0153685	0.0367653	0.0324837	0.0190624	0.0251505	0.045275	0.0447462	0.0383613	0.0295302	3.04844
38250	-15729.2	-15713.4	-15.8337	0.0791373	0.126066	0.0834984	0.115958	0.0940231	0.0698549	0.116988	0.162742	0.10054	0.111342	0.0656922	0.0730097	0.0851048	0.0778858	0.113012	0.127119	0.0704832	0.0832352	0.104531	0.127276	0.14113	0.0939964	0.117647	0.039827	0.0471282	0.0208272	0.0223418	0.0417957	0.0518918	0.0176936	0.0559789	0.0727822	0.0161769	0.0462701	0.0169101	0.0334601	0.0223222	0.0157666	0.0213151	0.0407433	0.0412587	0.0185863	0.0182733	3.00162
38260	-15722.2	-15706	-16.1775	0.0842607	0.089196	0.0878231	0.0994359	0.0811692	0.0789591	0.103944	0.150804	0.115582	0.11089	0.070291	0.0824516	0.0991156	0.0811917	0.0891308	0.11769	0.0615482	0.0816256	0.091389	0.129019	0.120241	0.121896	0.13895	0.0392841	0.0491749	0.0120914	0.0308695	0.0293441	0.0541293	0.028043	0.0718862	0.0731579	0.0251068	0.0426788	0.019329	0.0357773	0.0182684	0.0354863	0.0283326	0.0334703	0.0445175	0.0452952	0.0331599	3.03601
38270	-15720.4	-15704	-16.4475	0.0892431	0.126874	0.0883091	0.113454	0.0688418	0.080351	0.121974	0.153784	0.108515	0.102937	0.0771063	0.0820658	0.0889524	0.0888155	0.101787	0.124614	0.0590605	0.0936788	0.101473	0.126823	0.13591	0.0983304	0.133531	0.0351774	0.0545566	0.0292975	0.0175838	0.0256363	0.0568995	0.0296185	0.0613549	0.0516603	0.0369715	0.0264143	0.0224291	0.0360599	0.0131368	0.0312756	0.0260597	0.0394303	0.0355773	0.047015	0.0204167	3.063
38280	-15720.4	-15704.5	-15.9313	0.0813367	0.117802	0.0931209	0.100033	0.0778982	0.0755174	0.121177	0.175919	0.115081	0.126208	0.0700973	0.064872	0.114441	0.0723754	0.0892663	0.110838	0.0602404	0.0878432	0.0895241	0.13741	0.106101	0.080662	0.148527	0.041485	0.0554941	0.0216813	0.0307002	0.0236349	0.0490773	0.0261753	0.0633328	0.0613414	0.0354875	0.01874	0.0144243	0.0331651	0.0200743	0.0389523	0.0177991	0.0538574	0.0409108	0.0230703	0.0256869	3.01138
38290	-15736.2	-15720.6	-15.6365	0.0749161	0.123739	0.0825895	0.0980633	0.0766478	0.0899224	0.127877	0.149019	0.0878528	0.0976056	0.0699131	0.100338	0.0860873	0.0745989	0.0669256	0.14422	0.0660776	0.0906222	0.114929	0.135592	0.0952115	0.0954119	0.114379	0.0490907	0.0513204	0.022211	0.0218995	0.0406066	0.0433839	0.0376596	0.0698605	0.0770929	0.0226859	0.0401344	0.0154911	0.0363998	0.0224097	0.0305674	0.0236135	0.0544774	0.0340675	0.012342	0.0140508	2.9819
38300	-15725.3	-15708.4	-16.9342	0.0877227	0.105203	0.103243	0.0898748	0.0677068	0.0927936	0.111877	0.149019	0.123337	0.138935	0.0739139	0.0715433	0.110037	0.073799	0.102196	0.144564	0.065414	0.0758584	0.114929	0.137697	0.110493	0.108052	0.141032	0.0325052	0.0506811	0.0361263	0.0327681	0.0318864	0.0531081	0.0239289	0.0687951	0.065317	0.0310351	0.0327863	0.0191274	0.0336793	0.0295502	0.0246383	0.0266044	0.0496281	0.0286334	0.018367	0.0232737	3.11168
38310	-15722.1	-15705.8	-16.325	0.0891673	0.11071	0.102728	0.100094	0.0778256	0.0810956	0.126119	0.16336	0.119922	0.11705	0.0705221	0.0868279	0.0937379	0.0630677	0.0811646	0.127815	0.0597075	0.100471	0.104496	0.116394	0.103321	0.0972299	0.146447	0.0482077	0.0328035	0.0148154	0.0283267	0.0379004	0.0579778	0.0477036	0.0747505	0.0442993	0.0369807	0.0278633	0.0196818	0.040719	0.0167206	0.0260483	0.0191185	0.0447854	0.0347502	0.0219719	0.0360522	3.05075
38320	-15719.3	-15704.2	-15.037	0.0753892	0.0850255	0.0895936	0.0856126	0.0741326	0.087798	0.113559	0.149386	0.103002	0.109738	0.0740988	0.0736274	0.0974698	0.0716989	0.0928181	0.117126	0.0660526	0.0813591	0.0845481	0.119641	0.121254	0.0954633	0.121028	0.0380207	0.0497273	0.0138104	0.0340773	0.0205309	0.0659139	0.033607	0.0644753	0.0563344	0.0378769	0.0348413	0.0286535	0.0302795	0.0195948	0.0283598	0.0290596	0.0492445	0.0340366	0.0353176	0.0287674	2.92195
38330	-15719.5	-15703.5	-15.9945	0.080522	0.100188	0.0959454	0.0921543	0.0673499	0.0817582	0.11383	0.146746	0.11922	0.124329	0.0612962	0.0712123	0.0977052	0.0861576	0.0912478	0.14844	0.0637365	0.076047	0.107594	0.129371	0.114626	0.0916511	0.132614	0.0480738	0.0395282	0.0228746	0.0243202	0.0222641	0.0598332	0.0529125	0.0723872	0.0539422	0.0253187	0.0310905	0.017897	0.038141	0.0203674	0.0249869	0.0226125	0.0485099	0.0446401	0.0340318	0.0202318	3.0177
38340	-15722.2	-15706.1	-16.0479	0.0744879	0.104388	0.0697118	0.109574	0.0832208	0.0718241	0.130045	0.174291	0.12408	0.106298	0.0655958	0.0961346	0.0947731	0.0783103	0.0900093	0.143978	0.066037	0.0904432	0.105272	0.120228	0.113701	0.104702	0.112732	0.0362453	0.0540041	0.0158784	0.0192019	0.0163239	0.0505535	0.028268	0.0693974	0.0590958	0.0374041	0.0338894	0.0158223	0.0372713	0.0135856	0.0314263	0.0206424	0.0428675	0.0375012	0.0375556	0.0362784	3.02305
38350	-15720.5	-15703.8	-16.7485	0.0818303	0.114958	0.0931397	0.109574	0.0649247	0.0832677	0.130125	0.156597	0.120027	0.113473	0.0745108	0.0716473	0.0941837	0.0832893	0.0927699	0.143978	0.0549894	0.0842264	0.0890632	0.133977	0.113701	0.0937963	0.122246	0.0455807	0.0483688	0.0186387	0.0208103	0.0385174	0.064991	0.0250518	0.0708605	0.0644908	0.0377327	0.037903	0.0120795	0.056364	0.0223998	0.0379672	0.0209162	0.0368217	0.0502939	0.0357263	0.0272973	3.09311
38360	-15727.9	-15710.6	-17.2785	0.0811998	0.12771	0.0917209	0.0941672	0.0804369	0.0820103	0.114915	0.16555	0.113842	0.123379	0.0864463	0.0944178	0.103645	0.0787079	0.0897021	0.151889	0.0481701	0.0736828	0.102639	0.115794	0.125024	0.110568	0.129343	0.0524684	0.0365107	0.0139522	0.018594	0.0209807	0.0783572	0.0222033	0.0941109	0.0540734	0.0349097	0.0344982	0.0236528	0.0315695	0.0178259	0.0396591	0.0336085	0.0629414	0.0428288	0.0243005	0.0240941	3.1461
38370	-15725.4	-15709.3	-16.125	0.0709366	0.114975	0.0732323	0.0994835	0.083291	0.0746657	0.114915	0.154419	0.114803	0.123379	0.0805325	0.0672022	0.0911492	0.0582586	0.0978445	0.124999	0.0727534	0.0714731	0.0978061	0.139204	0.117859	0.101411	0.123605	0.0438523	0.0508461	0.0155697	0.034108	0.0155568	0.0518513	0.0386328	0.0696054	0.0472335	0.0485582	0.0442133	0.0204143	0.036356	0.0216051	0.0267481	0.0318547	0.0426141	0.0542456	0.0338657	0.0348278	3.03076
38380	-15725.3	-15708.5	-16.7962	0.0777803	0.110804	0.0864397	0.0949634	0.0777902	0.0664453	0.118288	0.159706	0.110301	0.109072	0.0863465	0.074896	0.101532	0.10664	0.099441	0.127182	0.0569693	0.0835724	0.105871	0.126954	0.127743	0.101411	0.167184	0.0344015	0.0474423	0.042811	0.0160076	0.0202685	0.0545665	0.0261944	0.0580419	0.0545458	0.0280481	0.0479441	0.0295063	0.0301872	0.0170857	0.0334574	0.020735	0.0564282	0.0456712	0.0280164	0.0291852	3.09788
38390	-15727	-15710.6	-16.3328	0.103022	0.0975345	0.0786777	0.0943055	0.0829117	0.0756251	0.130112	0.171699	0.0937482	0.105911	0.0764731	0.077457	0.109846	0.075676	0.0942909	0.116321	0.0536103	0.0922347	0.0963523	0.131033	0.113335	0.0871293	0.123359	0.0453677	0.0392696	0.0250836	0.0174808	0.0401024	0.0645393	0.0391503	0.0789339	0.0835075	0.0381784	0.042272	0.0114339	0.025497	0.0373162	0.0182022	0.0293954	0.0481742	0.0435596	0.0226715	0.0207322	3.05153
38400	-15724.1	-15707.8	-16.3241	0.0911505	0.116217	0.089933	0.0943055	0.0742127	0.0756251	0.116445	0.178298	0.12489	0.112371	0.0811429	0.0615643	0.0975564	0.0738228	0.0936781	0.119251	0.0694061	0.0867091	0.0970488	0.146955	0.117977	0.115977	0.119205	0.0315292	0.0397888	0.02532	0.0173549	0.0405707	0.0517746	0.0323835	0.0637149	0.0574237	0.024926	0.0479916	0.0151751	0.033904	0.0173797	0.0266554	0.0266884	0.0276338	0.0448596	0.0367067	0.0351439	3.05067
38410	-15721.2	-15706.1	-15.1227	0.0671312	0.113755	0.087542	0.110846	0.0694632	0.0770246	0.119467	0.1496	0.12489	0.112371	0.0679974	0.0838471	0.0975564	0.0823446	0.0889434	0.114946	0.0396733	0.0804687	0.0928489	0.119632	0.0981623	0.0908603	0.133334	0.0425741	0.0422121	0.0204731	0.0323105	0.0232159	0.0444589	0.0202158	0.0706906	0.0607571	0.0207971	0.0534766	0.0199352	0.0444162	0.0207584	0.0254701	0.0224768	0.0416761	0.0397176	0.0306062	0.0315829	2.93053
38420	-15726.6	-15710.2	-16.3983	0.0808309	0.132175	0.0985685	0.105015	0.0625306	0.0854729	0.109353	0.180737	0.0952659	0.12909	0.0629464	0.0681704	0.0988928	0.0861576	0.0928433	0.135218	0.0476399	0.079771	0.0939617	0.121593	0.119571	0.0874308	0.133334	0.0321671	0.0390421	0.0330361	0.034529	0.0287727	0.0786068	0.0286804	0.0476333	0.0542133	0.0353055	0.032777	0.0115132	0.0398082	0.0146713	0.0266653	0.0327669	0.0577701	0.0426843	0.0381943	0.042678	3.05808
38430	-15732.2	-15716.3	-15.9431	0.0808309	0.109382	0.104301	0.0980249	0.0685002	0.0949223	0.0967171	0.166721	0.110683	0.10132	0.065001	0.0885609	0.0934559	0.0696287	0.096481	0.133163	0.0424561	0.0776196	0.0863262	0.117781	0.142927	0.113817	0.148223	0.0283842	0.0490492	0.0292339	0.0271072	0.025031	0.0683671	0.0300688	0.0947948	0.0354393	0.0355432	0.0287307	0.0392598	0.0258626	0.0174235	0.0184151	0.0172418	0.0454758	0.0428157	0.0271987	0.0202802	3.01256
38440	-15744.5	-15728.7	-15.754	0.0944307	0.108249	0.0863286	0.106538	0.0850828	0.0949223	0.123419	0.118484	0.0787731	0.0946353	0.0642524	0.0618024	0.0788568	0.0943326	0.0904289	0.115182	0.0677996	0.0846762	0.113037	0.153557	0.117161	0.100911	0.173802	0.0390625	0.0636846	0.0195358	0.0226273	0.0241566	0.05316	0.0232396	0.0518796	0.0632634	0.0326763	0.0350795	0.0333012	0.0379767	0.0153833	0.0283734	0.0197832	0.033874	0.0377318	0.031098	0.0211057	2.99365
38450	-15723.3	-15707.2	-16.0487	0.0890362	0.13109	0.0863286	0.106538	0.0674803	0.067707	0.132966	0.156896	0.106315	0.110344	0.0675805	0.0738506	0.112967	0.0709529	0.103463	0.141993	0.0554239	0.0667096	0.104959	0.11431	0.110925	0.100194	0.117942	0.042751	0.0415122	0.0193123	0.0162514	0.0225491	0.0717634	0.023157	0.0651858	0.06299	0.0251489	0.0470331	0.0263756	0.0360233	0.0165729	0.0293923	0.0256615	0.0424279	0.0445257	0.0362765	0.0322416	3.02312
38460	-15731	-15714	-16.9693	0.0837756	0.108284	0.0993892	0.12005	0.0902858	0.0789424	0.127391	0.158536	0.118446	0.125807	0.0740994	0.0790136	0.0951349	0.0669719	0.104047	0.145781	0.063778	0.0674471	0.110205	0.143418	0.104045	0.0882037	0.120894	0.0481706	0.0562642	0.0238676	0.0384563	0.0259719	0.0577765	0.0248425	0.0750102	0.0655608	0.0279366	0.0403652	0.0211988	0.0254802	0.0167527	0.0264629	0.0166671	0.0333701	0.0641287	0.0299036	0.0230481	3.11518
38470	-15732.4	-15715.8	-16.6104	0.0639865	0.108832	0.0970433	0.0987475	0.0876745	0.0624547	0.113661	0.167514	0.107616	0.100445	0.0758163	0.0784964	0.0929996	0.0887579	0.0850307	0.144731	0.036136	0.0864606	0.107189	0.139621	0.127154	0.109583	0.140094	0.0516803	0.0264781	0.0195241	0.0153651	0.0266344	0.0702739	0.0344134	0.0899035	0.0595048	0.0262753	0.02724	0.0152777	0.032598	0.0206418	0.0396078	0.0286601	0.0587626	0.060491	0.0207525	0.0351609	3.07929
38480	-15724.6	-15708	-16.6685	0.0806091	0.11822	0.0907495	0.120662	0.0678137	0.0751328	0.144514	0.156537	0.122128	0.128978	0.072301	0.0870885	0.0915602	0.0715296	0.0884361	0.138775	0.0616902	0.077308	0.0961867	0.115042	0.117146	0.0781493	0.140094	0.0449036	0.0625976	0.00904682	0.0271753	0.0243391	0.0589972	0.0374022	0.0774788	0.0570017	0.0399279	0.0478231	0.0111653	0.0409079	0.026519	0.0230219	0.0199404	0.049398	0.0473458	0.013643	0.0258232	3.08511
38490	-15724.5	-15708.6	-15.8572	0.0806091	0.116285	0.0973115	0.101196	0.076165	0.0779177	0.118214	0.174827	0.0820496	0.118112	0.0667164	0.0677632	0.0945166	0.0795162	0.0770754	0.122773	0.0643851	0.0781581	0.110705	0.121718	0.128004	0.0951561	0.133696	0.0461595	0.0584713	0.0134703	0.0259374	0.023706	0.0671687	0.0286097	0.0599331	0.0476183	0.0450536	0.0328877	0.00741099	0.0443956	0.0247597	0.0369014	0.0302882	0.0454237	0.0393643	0.0295878	0.0139594	3.00398
38500	-15726.1	-15710	-16.0806	0.0804352	0.109249	0.0835444	0.100713	0.0794505	0.0771657	0.116401	0.168633	0.0963956	0.121357	0.0912549	0.0864579	0.100762	0.0797705	0.107822	0.122605	0.0749851	0.0990788	0.0880263	0.106147	0.094714	0.0813961	0.123782	0.0504346	0.052588	0.0181568	0.0249707	0.0205926	0.0440358	0.0329531	0.0734337	0.0537783	0.0273536	0.0456204	0.020766	0.0290956	0.0268216	0.0332124	0.0321862	0.0426825	0.0431325	0.0255244	0.0388261	3.02631
38510	-15717.8	-15701.9	-15.8989	0.0959253	0.109529	0.0983427	0.108555	0.0846296	0.0671782	0.129826	0.157328	0.12432	0.109447	0.0716503	0.0737042	0.0877436	0.0591145	0.0878683	0.126948	0.0514774	0.0788558	0.103636	0.120887	0.105116	0.10504	0.13716	0.0374576	0.0399626	0.0151935	0.0302287	0.0349017	0.063387	0.0329531	0.0656828	0.0537783	0.0238473	0.031052	0.0203997	0.0389747	0.0207899	0.0386173	0.0156775	0.0482826	0.045644	0.0297437	0.0272835	3.00814
38520	-15728.3	-15713	-15.3244	0.0980845	0.120759	0.104592	0.0931766	0.0724799	0.0615881	0.110381	0.150874	0.12801	0.103795	0.0777137	0.076913	0.0955585	0.0887453	0.0948251	0.128079	0.0550699	0.0651306	0.0769962	0.119975	0.108185	0.0820943	0.132943	0.0329071	0.0494123	0.0171609	0.0341361	0.0240174	0.0609941	0.0201976	0.066312	0.0462784	0.0246986	0.0263243	0.014378	0.0330847	0.0207899	0.023289	0.0278733	0.0482826	0.055677	0.0426614	0.0362563	2.9507
38530	-15734.7	-15718.5	-16.1751	0.0752633	0.119345	0.110346	0.120526	0.0617409	0.0531065	0.11357	0.158751	0.114178	0.114711	0.0789281	0.074963	0.106324	0.0814676	0.0831235	0.133905	0.0616848	0.0707092	0.0759353	0.1345	0.108182	0.0897757	0.149902	0.0544046	0.047044	0.0191859	0.0219236	0.0300191	0.0510765	0.0244043	0.0701018	0.0771978	0.0265455	0.0259554	0.0144286	0.0293047	0.0291736	0.0488305	0.0185367	0.0401027	0.0544964	0.0210888	0.0410069	3.03577
38540	-15723.5	-15707.4	-16.0579	0.0723178	0.110984	0.089585	0.088055	0.0760097	0.0911405	0.103655	0.141736	0.120445	0.117832	0.0765285	0.0739754	0.110706	0.0814673	0.0893355	0.133905	0.067917	0.074603	0.0893233	0.136648	0.11343	0.0961155	0.113968	0.0381484	0.0427202	0.025714	0.0230259	0.0345028	0.0554621	0.0294754	0.0782792	0.0461208	0.0277925	0.0314359	0.0247774	0.0377541	0.0169571	0.0373049	0.0195167	0.0566762	0.0576239	0.0347961	0.0362822	3.02405
38550	-15728.2	-15711.3	-16.8959	0.0847574	0.124252	0.0917638	0.106533	0.0760097	0.0919014	0.102566	0.168376	0.109511	0.111662	0.0908822	0.0756547	0.0821827	0.0630236	0.085493	0.115765	0.0687475	0.0977102	0.0948951	0.126211	0.119023	0.0860365	0.121045	0.0398086	0.0425168	0.0268172	0.0217937	0.0275988	0.0818523	0.0362763	0.0804429	0.0628404	0.0240477	0.0320328	0.0333661	0.0400149	0.0251129	0.0240899	0.0305125	0.0562736	0.0610562	0.0330768	0.0343053	3.10784
38560	-15724.1	-15707.2	-16.8799	0.0835461	0.118255	0.106771	0.108326	0.0606372	0.085827	0.119127	0.159353	0.107281	0.121842	0.0660282	0.0631696	0.0922531	0.0798742	0.0835892	0.13311	0.0593134	0.0859824	0.0867599	0.143048	0.130899	0.104189	0.155173	0.0416418	0.0593054	0.0220179	0.0240798	0.0192568	0.0627917	0.0285315	0.0899532	0.0471297	0.025972	0.0320345	0.0303261	0.035033	0.0216568	0.0225772	0.018648	0.0512347	0.0527118	0.037832	0.0291553	3.10624
38570	-15722.4	-15706.2	-16.1097	0.0753768	0.0990292	0.0888745	0.108326	0.0765738	0.0745939	0.125874	0.164268	0.12419	0.0944676	0.0689247	0.0880628	0.087539	0.0719293	0.0913085	0.151197	0.0760038	0.074462	0.102913	0.125636	0.123563	0.10314	0.143794	0.0330693	0.0580681	0.0280399	0.0230471	0.0358491	0.0470953	0.0210388	0.0708204	0.0705818	0.028859	0.0403406	0.0179873	0.0310892	0.0132284	0.018328	0.0136978	0.0635654	0.03261	0.0245858	0.0172814	3.02923
38580	-15726.5	-15710.9	-15.5522	0.0767273	0.121661	0.0714416	0.103862	0.0803577	0.0712187	0.0969036	0.14856	0.12419	0.117668	0.0728289	0.0806975	0.105796	0.0866028	0.0791144	0.129554	0.0493229	0.0891689	0.103999	0.100523	0.122149	0.0901264	0.119687	0.0543369	0.0392422	0.0227783	0.0317196	0.0306376	0.0550801	0.021448	0.0705727	0.0567746	0.0183014	0.0501488	0.01392	0.0355966	0.022947	0.0297342	0.0324558	0.0550088	0.0357575	0.0286377	0.0262154	2.97347
38590	-15723	-15707.1	-15.9181	0.0914567	0.124026	0.0935196	0.118772	0.0769896	0.0834837	0.126985	0.145213	0.126205	0.120132	0.0678575	0.0653721	0.0978407	0.0677508	0.0862133	0.136763	0.0618771	0.0635945	0.086611	0.117961	0.126081	0.076788	0.129611	0.0334833	0.0712813	0.0205087	0.0214123	0.031137	0.0663822	0.0335554	0.0635497	0.0574238	0.0359508	0.0352792	0.0175784	0.0338644	0.021322	0.0214584	0.0153755	0.0388536	0.0500636	0.0298646	0.0206153	3.01006
