Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
18220	-13159.7	-13086.1	-73.5999	0.264588	0.319224	0.264641	0.160739	0.380738	0.167139	0.363436	0.362895	0.598552	0.344795	0.323246	0.335973	0.110002	0.340911	0.205843	0.510982	0.323623	0.0999578	0.233587	0.171686	0.196034	0.353165	0.162245	0.188566	0.0696538	0.0689961	0.116154	0.206503	0.00330736	0.00887798	0.140074	0.0444876	0.100422	0.0971925	0.304507	0.125119	0.0650877	0.107688	0.0632299	0.247177	0.390584	0.203571	0.116997	0.0708579	0.0148658	0.46195	0.0346666	0.0358146	0.377232	0.0754711	0.00286248	0.0774092	0.531257	3.38847	0.345058	0.381479	0.0553401	0.218123	9.06846
18230	-13161.1	-13084.6	-76.4617	0.296431	0.433354	0.196628	0.135856	0.302584	0.210274	0.345819	0.389538	0.556698	0.390908	0.370017	0.463263	0.1435	0.378153	0.218285	0.47197	0.294288	0.0838295	0.252624	0.199114	0.247876	0.252646	0.122876	0.223318	0.0773283	0.0704666	0.0777414	0.308432	0.00981302	0.00580004	0.149272	0.0580993	0.0481559	0.0937872	0.360486	0.205439	0.130698	0.108381	0.114783	0.235049	0.286965	0.231781	0.0483663	0.0497126	0.0145107	0.458512	0.0344086	0.0442324	0.374425	0.0739112	0.00501025	0.101721	0.58976	3.30351	0.354572	0.375938	0.0545363	0.214954	9.35398
18240	-13160.5	-13087	-73.469	0.266302	0.407809	0.203351	0.167086	0.262197	0.128558	0.3121	0.210387	0.599926	0.326135	0.351433	0.463263	0.140501	0.322606	0.212177	0.55689	0.378461	0.159002	0.278768	0.225717	0.21694	0.28468	0.171771	0.210109	0.0468187	0.0780163	0.146278	0.222049	0.00458916	0.0183113	0.0461003	0.0886735	0.0902234	0.0502676	0.398452	0.233256	0.108175	0.0608963	0.060232	0.19699	0.314142	0.191618	0.0539329	0.0559718	0.018353	0.448209	0.037871	0.0399301	0.40295	0.0526871	0.00296012	0.07869	0.534627	3.38372	0.354572	0.375938	0.0545363	0.214954	9.05486
18250	-13163.5	-13088.3	-75.1541	0.264296	0.313951	0.2248	0.118339	0.301602	0.192586	0.317107	0.279552	0.538019	0.339677	0.319387	0.395233	0.162082	0.412579	0.229571	0.512407	0.245916	0.12001	0.374537	0.169209	0.156672	0.29338	0.151041	0.25436	0.0756515	0.068474	0.152942	0.309887	0.0130119	0.0264796	0.0604766	0.10327	0.155391	0.0896415	0.371699	0.2043	0.0626851	0.0877364	0.0933755	0.18574	0.308667	0.345676	0.048192	0.0380302	0.0192531	0.419685	0.025836	0.0321861	0.417524	0.0855158	0.00284602	0.077191	0.530679	3.38928	0.35471	0.376084	0.0541687	0.215038	9.22335
18260	-13161.2	-13088	-73.2461	0.264296	0.442143	0.182105	0.142297	0.233667	0.143438	0.343817	0.325045	0.434072	0.384797	0.417039	0.483428	0.121291	0.349387	0.206223	0.452954	0.225177	0.0729235	0.253238	0.180901	0.207786	0.276153	0.108216	0.195101	0.0540187	0.0357436	0.137698	0.331305	0.0356485	0.0225337	0.0736518	0.0783098	0.0890712	0.121219	0.281748	0.234419	0.10131	0.10813	0.106887	0.181142	0.388537	0.269778	0.148568	0.0522983	0.018469	0.462971	0.0239755	0.0298684	0.387458	0.0772576	0.00284602	0.077191	0.530679	3.38928	0.351752	0.372948	0.0620543	0.213245	9.03321
18270	-13168.5	-13094.2	-74.3346	0.267063	0.571655	0.256185	0.148342	0.257023	0.138569	0.303171	0.340023	0.601723	0.306601	0.355157	0.464064	0.13315	0.275997	0.246662	0.409619	0.294361	0.052012	0.272976	0.225776	0.258167	0.226915	0.0943167	0.226597	0.0400991	0.0736884	0.112759	0.165759	0.0475094	0.0737325	0.182108	0.0755336	0.0708122	0.0853908	0.366164	0.239683	0.10023	0.0853496	0.0937161	0.202393	0.292328	0.215786	0.1054	0.0545538	0.0169324	0.460007	0.023822	0.0374994	0.384977	0.0767628	0.00300412	0.07926	0.536115	3.38162	0.351752	0.372948	0.0620543	0.213245	9.14206
18280	-13167.4	-13094.9	-72.4936	0.274139	0.377988	0.230351	0.121521	0.345067	0.19488	0.275083	0.358165	0.553542	0.296317	0.312632	0.37967	0.0975963	0.384936	0.198699	0.419389	0.220511	0.095715	0.269995	0.121484	0.18961	0.325091	0.159782	0.220749	0.0254344	0.113623	0.189761	0.349998	0.034082	0.0284275	0.156021	0.0526861	0.067758	0.0983169	0.42527	0.150492	0.0741814	0.130783	0.0696432	0.137929	0.324771	0.250812	0.0964411	0.0326127	0.0176804	0.480329	0.0361102	0.0391561	0.395667	0.0310573	0.00343243	0.0845956	0.549706	3.36227	0.352203	0.372146	0.0621337	0.213518	8.95782
18290	-13157	-13088.4	-68.5871	0.271722	0.343003	0.162506	0.12015	0.253101	0.169458	0.293547	0.321723	0.574601	0.296317	0.328211	0.371683	0.121816	0.373585	0.187737	0.583439	0.327495	0.105874	0.271225	0.158672	0.152402	0.223132	0.213023	0.22862	0.0246202	0.0685464	0.0643159	0.214996	0.0262426	0.0144984	0.0945381	0.0778859	0.113783	0.0921029	0.325111	0.105183	0.0797694	0.0713385	0.0912429	0.195423	0.320033	0.234382	0.0816516	0.0898665	0.0198089	0.423166	0.0404572	0.0327181	0.443298	0.0405517	0.00328221	0.082766	0.545112	3.36884	0.353648	0.373673	0.058285	0.214394	8.56685
18300	-13160	-13094.5	-65.5056	0.273093	0.37691	0.185086	0.161645	0.268336	0.2026	0.325591	0.275434	0.371997	0.23293	0.220341	0.424667	0.121816	0.318465	0.233874	0.529297	0.300214	0.0383942	0.25073	0.136244	0.183011	0.326744	0.143841	0.204763	0.0228951	0.145424	0.114272	0.28961	0.0296613	0.0512057	0.0856916	0.0655883	0.0678259	0.0477667	0.318737	0.0999095	0.0719614	0.136157	0.040928	0.211297	0.252899	0.222085	0.0713725	0.0804763	0.0199819	0.426862	0.039725	0.0194546	0.44717	0.0468073	0.00336695	0.0838033	0.547725	3.3651	0.353648	0.373673	0.058285	0.214394	8.25869
18310	-13155	-13084	-71.0026	0.27411	0.412399	0.185086	0.166739	0.25846	0.139273	0.309875	0.357245	0.487761	0.334869	0.412091	0.41246	0.105187	0.312916	0.284882	0.46843	0.273162	0.0517875	0.266563	0.170548	0.199847	0.285558	0.140878	0.232691	0.0532331	0.103464	0.140055	0.223095	0.0419223	0.049725	0.160049	0.065027	0.0906773	0.046065	0.339198	0.154922	0.0459765	0.108344	0.104619	0.193198	0.270635	0.190047	0.11253	0.0469031	0.0240653	0.352972	0.0452061	0.0221389	0.508869	0.0467488	0.00343061	0.0845737	0.549652	3.36234	0.353648	0.373673	0.058285	0.214394	8.80839
18320	-13164.5	-13093.7	-70.7579	0.307575	0.382393	0.197242	0.122595	0.274461	0.125245	0.274841	0.291065	0.627725	0.334869	0.301471	0.456584	0.0991261	0.28003	0.211944	0.434648	0.279507	0.117809	0.222944	0.143802	0.24782	0.294167	0.132341	0.158571	0.0325319	0.144349	0.130909	0.329815	0.0498248	0.0202739	0.129013	0.070221	0.0768771	0.128567	0.423504	0.157838	0.0727333	0.0917756	0.0609889	0.176071	0.266231	0.228387	0.123017	0.0596223	0.0217435	0.387049	0.0408447	0.0231235	0.459774	0.0674654	0.0059299	0.1104	0.608308	3.27536	0.353648	0.373673	0.058285	0.214394	8.78375
18330	-13158.1	-13087	-71.114	0.274814	0.342367	0.162356	0.153815	0.262442	0.108586	0.245443	0.293211	0.530313	0.30477	0.345232	0.346375	0.111751	0.300749	0.290381	0.539155	0.369665	0.0639567	0.216243	0.193166	0.243756	0.244305	0.184154	0.199341	0.0268535	0.107198	0.185296	0.287308	0.0283609	0.00705777	0.100832	0.0584519	0.039024	0.0734004	0.384125	0.204853	0.110737	0.120777	0.0930353	0.231636	0.364692	0.236726	0.0928117	0.0148208	0.0184879	0.429982	0.0361375	0.031652	0.421841	0.0618993	0.0034751	0.0851076	0.55098	3.36044	0.353648	0.373673	0.058285	0.214394	8.81953
18340	-13159.4	-13090.2	-69.1706	0.270461	0.319045	0.162729	0.135729	0.280655	0.165955	0.302966	0.203849	0.605801	0.301456	0.349316	0.402895	0.125771	0.363542	0.172426	0.381167	0.255465	0.111668	0.320333	0.206852	0.214516	0.25488	0.222532	0.188226	0.0205347	0.0816341	0.145635	0.195076	0.0259112	0.00349435	0.127754	0.109863	0.0363503	0.0790523	0.411529	0.158688	0.118567	0.102561	0.0867197	0.235097	0.293494	0.204637	0.123081	0.0165989	0.0264472	0.443603	0.0293892	0.0337869	0.400699	0.0660745	0.00320546	0.0818145	0.542696	3.37228	0.349687	0.369488	0.0576323	0.223192	8.62405
18350	-13154.4	-13092.8	-61.5441	0.273465	0.399656	0.128383	0.159722	0.225285	0.142079	0.283036	0.297448	0.523154	0.32305	0.264686	0.384372	0.0965734	0.291932	0.171486	0.451834	0.191423	0.0455069	0.270851	0.17038	0.157565	0.256934	0.123835	0.189403	0.0394628	0.0839181	0.118142	0.140552	0.0473818	0.00525926	0.122004	0.0791152	0.0421788	0.0499386	0.348442	0.138532	0.0624824	0.0679713	0.0563918	0.218331	0.314696	0.250696	0.111993	0.0152992	0.0264472	0.443603	0.0293892	0.0337869	0.400699	0.0660745	0.00339012	0.0840846	0.54843	3.3641	0.349687	0.369488	0.0576323	0.223192	7.86138
18360	-13157.6	-13093.8	-63.8668	0.277189	0.353245	0.183533	0.150104	0.292272	0.186535	0.271037	0.269393	0.518594	0.327795	0.324973	0.347103	0.100875	0.365972	0.217455	0.336289	0.259218	0.0558692	0.217395	0.166361	0.166157	0.292241	0.191086	0.182264	0.0221967	0.0748912	0.0663726	0.16132	0.10239	0.0129945	0.0988833	0.0339762	0.0761618	0.0948501	0.26109	0.21201	0.0709448	0.102952	0.0743732	0.270154	0.29005	0.185205	0.0764352	0.0304616	0.0249163	0.44005	0.0302143	0.0417852	0.397489	0.0655452	0.00362776	0.0869132	0.555431	3.35403	0.350374	0.36825	0.0577454	0.22363	8.09348
18370	-13163.1	-13103.1	-59.9578	0.271363	0.423849	0.167367	0.131595	0.226665	0.125209	0.2948	0.263643	0.511645	0.326458	0.1909	0.356855	0.076757	0.262015	0.189471	0.403606	0.302695	0.0423867	0.219023	0.196961	0.167622	0.25712	0.101825	0.190353	0.0310345	0.131427	0.142227	0.170094	0.0720258	0.0266956	0.0409521	0.0963587	0.0810245	0.0777761	0.25355	0.158676	0.0713038	0.0686515	0.0470061	0.195377	0.28956	0.208419	0.0666041	0.0448192	0.0252274	0.445545	0.0305916	0.0182514	0.402453	0.0779318	0.00326026	0.0824951	0.544426	3.36982	0.35126	0.369181	0.0553632	0.224196	7.7024
18380	-13153.1	-13086.3	-66.819	0.274135	0.361359	0.214719	0.141654	0.30058	0.129152	0.314793	0.251515	0.522353	0.331868	0.337986	0.382291	0.117612	0.307997	0.17002	0.408393	0.31237	0.0672449	0.349468	0.17196	0.179266	0.240586	0.141332	0.190513	0.0850735	0.0973476	0.170253	0.288318	0.0303784	0.0231817	0.054243	0.0540302	0.0480093	0.0355191	0.252889	0.184497	0.0693049	0.111841	0.0679061	0.243765	0.270247	0.227161	0.0864666	0.0432351	0.0239485	0.467706	0.0290407	0.0299912	0.38205	0.0672635	0.00343216	0.0845923	0.549698	3.36228	0.347167	0.36488	0.0621885	0.225765	8.3887
18390	-13169.7	-13107.7	-62.0182	0.257892	0.36123	0.144702	0.137199	0.255287	0.0794629	0.242747	0.292922	0.534305	0.336321	0.251416	0.3167	0.111685	0.240699	0.174105	0.366764	0.289918	0.0855685	0.244185	0.201059	0.214415	0.220542	0.0877546	0.190127	0.113729	0.0454567	0.135358	0.319409	0.0520007	0.0241913	0.111673	0.0605516	0.0591219	0.113927	0.27726	0.164229	0.0678218	0.0815259	0.0239197	0.276019	0.253409	0.195684	0.125102	0.0284067	0.0232715	0.480016	0.0282198	0.0291434	0.37125	0.0680989	0.00250015	0.0724456	0.517836	3.40722	0.362746	0.356172	0.0607044	0.220378	7.90791
18400	-13159.9	-13100.3	-59.5209	0.299529	0.405523	0.164633	0.144344	0.239024	0.111732	0.266347	0.214614	0.53633	0.280357	0.260245	0.296948	0.0841118	0.326954	0.18423	0.37712	0.291683	0.12336	0.237417	0.191934	0.193709	0.228817	0.10627	0.109128	0.0494487	0.0545178	0.140202	0.247924	0.0184279	0.0398577	0.12749	0.0272235	0.0404464	0.115827	0.257912	0.11529	0.0744116	0.10583	0.0271568	0.230676	0.241526	0.235149	0.0998053	0.0340179	0.0230195	0.474818	0.0334579	0.0325005	0.36723	0.068974	0.00525722	0.104129	0.595012	3.2956	0.362746	0.356172	0.0607044	0.220378	7.65797
18410	-13156.3	-13091.3	-64.9989	0.302365	0.377243	0.107848	0.17513	0.292992	0.143538	0.315844	0.246811	0.501122	0.273665	0.383639	0.374934	0.096108	0.303836	0.20617	0.407149	0.319225	0.0667092	0.303038	0.162215	0.202244	0.346631	0.117493	0.153088	0.0162177	0.0699276	0.0991702	0.2328	0.0564975	0.0216078	0.103971	0.0612887	0.0388923	0.0764921	0.391057	0.147456	0.106819	0.0667651	0.0765313	0.172987	0.225122	0.217584	0.112263	0.0352043	0.0230012	0.409821	0.0340377	0.0383097	0.425911	0.0689192	0.0054891	0.106336	0.599753	3.28842	0.364743	0.352628	0.0610386	0.221591	8.20532
18420	-13152.9	-13088.7	-64.2326	0.267193	0.300969	0.150823	0.120638	0.265104	0.153866	0.246352	0.265827	0.525013	0.291069	0.40568	0.394401	0.110861	0.30396	0.193949	0.393304	0.28346	0.060288	0.248472	0.190756	0.232821	0.249602	0.179815	0.179583	0.0538909	0.0667947	0.0974089	0.334946	0.0637462	0.0290473	0.102435	0.0772559	0.0739715	0.0824874	0.255007	0.169448	0.0706756	0.160183	0.0675188	0.162627	0.22534	0.191317	0.084208	0.0155249	0.0202518	0.410974	0.0341335	0.0384175	0.42711	0.0691131	0.00301168	0.0793575	0.536368	3.38126	0.370239	0.357942	0.0619584	0.20986	8.13045
18430	-13151.8	-13081.9	-69.9127	0.284272	0.37474	0.191804	0.165149	0.282551	0.197143	0.32851	0.226447	0.469764	0.411478	0.253972	0.381294	0.118157	0.377645	0.207565	0.490215	0.313108	0.0760113	0.24928	0.155941	0.180436	0.304991	0.145004	0.242675	0.0257432	0.109015	0.151325	0.258009	0.0547517	0.047273	0.0562769	0.069833	0.0626975	0.0558279	0.273653	0.173473	0.103991	0.0945473	0.120364	0.238542	0.327182	0.193752	0.131187	0.00704443	0.0187714	0.427482	0.0355045	0.0323068	0.428553	0.0573825	0.00410638	0.0923297	0.568418	3.33515	0.370239	0.357942	0.0619584	0.20986	8.69837
18440	-13161.5	-13087.2	-74.2288	0.280842	0.268998	0.209577	0.157112	0.278481	0.171815	0.34482	0.361927	0.567541	0.408307	0.414142	0.412505	0.130599	0.364061	0.207605	0.453657	0.331726	0.0475876	0.293698	0.172141	0.197967	0.310714	0.188506	0.183609	0.0144465	0.138189	0.0547129	0.205709	0.0596979	0.0840499	0.0611157	0.089093	0.12571	0.146172	0.3711	0.167739	0.112685	0.112365	0.116607	0.236424	0.19028	0.244161	0.118239	0.00440265	0.0187184	0.426277	0.0373747	0.0330657	0.427344	0.0572207	0.00387022	0.0897009	0.562182	3.34425	0.370239	0.357942	0.0619584	0.20986	9.12999
18450	-13156.1	-13084.2	-71.8505	0.280743	0.465482	0.147279	0.123388	0.331619	0.147597	0.329819	0.296296	0.453087	0.325244	0.406273	0.388236	0.11365	0.329457	0.232176	0.455004	0.310953	0.0946555	0.287687	0.238079	0.235595	0.270046	0.107332	0.161851	0.0308566	0.0824754	0.0683272	0.214543	0.0118934	0.0740211	0.0461734	0.0470621	0.0866873	0.0817732	0.366023	0.292424	0.101549	0.066026	0.09712	0.188012	0.392437	0.316721	0.076839	0.00033449	0.018563	0.417448	0.0370644	0.033623	0.423796	0.0695051	0.0038635	0.0896249	0.561999	3.34451	0.370531	0.358224	0.061219	0.210026	8.8921
18460	-13157.8	-13084.7	-73.147	0.26213	0.424212	0.21864	0.151858	0.311122	0.212221	0.329819	0.244807	0.555503	0.414009	0.315476	0.398303	0.170152	0.370671	0.166639	0.487751	0.341684	0.113745	0.307745	0.142481	0.214823	0.312443	0.146659	0.202622	0.0220421	0.0790037	0.0864769	0.229641	0.00795287	0.0284144	0.116346	0.0830391	0.0972719	0.0917281	0.413537	0.132097	0.0462027	0.0852369	0.0593205	0.299075	0.336669	0.166156	0.0889826	0.000177949	0.0207444	0.36882	0.0414198	0.0176832	0.473596	0.0777361	0.00272593	0.0755792	0.526377	3.39532	0.355174	0.367157	0.0634727	0.214196	9.02275
18470	-13155.2	-13079.2	-76.0476	0.265085	0.465803	0.25726	0.182618	0.334816	0.161276	0.267187	0.294433	0.456155	0.366955	0.384188	0.346295	0.111945	0.357665	0.319076	0.544619	0.298965	0.103867	0.372051	0.218428	0.192076	0.312996	0.111814	0.192633	0.0249513	0.0558437	0.149959	0.262074	0.00452029	0.0283289	0.105697	0.0719636	0.0991806	0.10102	0.393804	0.202078	0.109837	0.0882695	0.0915671	0.312428	0.232029	0.252373	0.0733358	0.000418833	0.019436	0.374811	0.0388075	0.0322091	0.476938	0.0577989	0.0028906	0.0777804	0.532238	3.38709	0.355174	0.367157	0.0634727	0.214196	9.3128
18480	-13162.4	-13082.7	-79.6537	0.242601	0.418809	0.289151	0.183955	0.264761	0.169763	0.333679	0.313735	0.503335	0.393608	0.38834	0.465211	0.120265	0.444029	0.258295	0.525556	0.331808	0.0696558	0.279211	0.21169	0.107747	0.334293	0.166068	0.246623	0.00967346	0.0925451	0.201259	0.214245	0.00727565	0.0534119	0.16018	0.106533	0.0985574	0.120191	0.362223	0.152471	0.105571	0.103132	0.106115	0.24595	0.273168	0.258342	0.18182	0.00076043	0.0187772	0.382266	0.0403045	0.0133627	0.486423	0.0588665	0.00178467	0.0614009	0.48562	3.45119	0.365622	0.361209	0.0624443	0.210725	9.67302
18490	-13153.2	-13080.7	-72.5378	0.284382	0.338535	0.222186	0.121686	0.3168	0.171899	0.32262	0.252053	0.430966	0.33279	0.387894	0.431831	0.103922	0.243002	0.259033	0.40993	0.3545	0.0855668	0.29372	0.192613	0.186561	0.251782	0.1611	0.20054	0.00789504	0.103966	0.199314	0.354529	0.0100152	0.0805544	0.156359	0.0819774	0.0941384	0.100292	0.300107	0.165056	0.119991	0.1022	0.095285	0.281915	0.263095	0.262455	0.108872	0.00144436	0.0182733	0.376812	0.039223	0.0296662	0.480544	0.0554822	0.00411411	0.0924144	0.568617	3.33485	0.366653	0.362228	0.0598001	0.21132	8.96099
18500	-13155.9	-13085.9	-70.0188	0.259758	0.386155	0.191892	0.142874	0.280693	0.14818	0.319078	0.258536	0.380638	0.33279	0.322289	0.396243	0.153762	0.285645	0.301367	0.469439	0.340944	0.0392208	0.288212	0.122913	0.202248	0.294961	0.114289	0.201687	0.00957453	0.123087	0.15903	0.288456	0.0216575	0.0598705	0.164806	0.0713767	0.0884316	0.0526358	0.316038	0.165472	0.122734	0.0987856	0.0917324	0.354765	0.291012	0.204752	0.049989	0.000653775	0.0194696	0.383897	0.0417909	0.0316084	0.464119	0.0591145	0.00259805	0.0738217	0.521616	3.40196	0.373405	0.358366	0.0591625	0.209067	8.70891
18510	-13156	-13084	-72.0243	0.289243	0.382735	0.166227	0.146596	0.280693	0.17434	0.310737	0.335001	0.497558	0.352028	0.388652	0.37001	0.103906	0.370324	0.194605	0.434832	0.317554	0.0144356	0.342753	0.129036	0.201419	0.320967	0.114289	0.207922	0.0337563	0.0572853	0.0966968	0.358371	0.0464939	0.132605	0.0886259	0.100526	0.0574375	0.0881307	0.325149	0.121672	0.0939286	0.10877	0.135557	0.280476	0.307254	0.262444	0.0570074	0.000504157	0.0185172	0.398563	0.0397465	0.0312925	0.455658	0.0562228	0.00446337	0.0961573	0.577287	3.32209	0.373405	0.358366	0.0591625	0.209067	8.90931
18520	-13158.6	-13093.5	-65.1782	0.26686	0.305495	0.26347	0.173794	0.292478	0.122708	0.269721	0.269316	0.45617	0.285109	0.420637	0.471292	0.0885007	0.293581	0.17334	0.443753	0.309577	0.0247344	0.20746	0.1761	0.236351	0.348423	0.0985802	0.167519	0.0410477	0.0540257	0.0785766	0.203633	0.059849	0.0618433	0.0821633	0.0688042	0.0615258	0.0972173	0.339885	0.104189	0.0744624	0.104018	0.105844	0.223983	0.239228	0.279816	0.0452043	0.000302696	0.0183299	0.394532	0.0393445	0.0403441	0.451049	0.0564004	0.00299234	0.0791079	0.535718	3.38218	0.369641	0.354753	0.0585662	0.217039	8.22373
18530	-13155.4	-13089.1	-66.273	0.282979	0.465487	0.241669	0.125458	0.198484	0.175508	0.262872	0.233125	0.424676	0.305597	0.380861	0.393171	0.110507	0.378754	0.252518	0.430759	0.2173	0.0242851	0.175381	0.127179	0.178541	0.292878	0.13425	0.226254	0.023409	0.0798598	0.0945292	0.302748	0.0198593	0.0633426	0.096386	0.0573796	0.135194	0.100927	0.273622	0.144596	0.112641	0.0768736	0.127447	0.264059	0.310718	0.232078	0.0626424	0.000400391	0.0240151	0.394812	0.035902	0.0282347	0.460664	0.0563727	0.00401637	0.0913374	0.566078	3.33857	0.372914	0.3586	0.0592013	0.209285	8.33423
18540	-13147.1	-13087.5	-59.5996	0.290926	0.373164	0.175456	0.0976794	0.199229	0.116101	0.269186	0.239121	0.314854	0.348583	0.318893	0.37231	0.104985	0.344607	0.214562	0.450488	0.199607	0.0506519	0.268801	0.154917	0.169279	0.210951	0.126933	0.146674	0.0129382	0.100286	0.151317	0.225003	0.0231091	0.0610163	0.1205	0.0616748	0.0996462	0.0737669	0.306345	0.179446	0.0583074	0.0835429	0.102177	0.192483	0.274363	0.1988	0.0748203	0.000275503	0.0244555	0.445755	0.0327307	0.0257406	0.406765	0.0645531	0.00458817	0.0974573	0.580245	3.31771	0.372914	0.3586	0.0592013	0.209285	7.66685
18550	-13150.7	-13088.7	-62.014	0.271727	0.389378	0.18518	0.153133	0.263186	0.12711	0.3047	0.236558	0.422791	0.271926	0.331284	0.34826	0.151783	0.298888	0.2065	0.350547	0.251515	0.0564449	0.38126	0.143355	0.166307	0.247121	0.188665	0.200349	0.0257998	0.0576963	0.101368	0.269423	0.024251	0.0630131	0.0944907	0.0294008	0.0824806	0.0832881	0.272809	0.209076	0.0744155	0.0718889	0.054132	0.17882	0.297699	0.161346	0.0810304	0.000164547	0.0247821	0.451708	0.0320227	0.0260844	0.406423	0.0589795	0.00328254	0.08277	0.545122	3.36882	0.370822	0.356589	0.0644784	0.208111	7.90884
18560	-13155.6	-13087.4	-68.2029	0.279368	0.370352	0.186165	0.139679	0.284462	0.141135	0.311683	0.369991	0.50342	0.305784	0.303051	0.396191	0.0900532	0.329118	0.231436	0.42768	0.315419	0.06388	0.268931	0.124388	0.227091	0.321372	0.16449	0.171204	0.0527621	0.0434206	0.101368	0.269696	0.0204711	0.125852	0.0828073	0.0794618	0.095346	0.116626	0.33719	0.21495	0.0915721	0.0725493	0.0871182	0.110845	0.264759	0.215393	0.0982595	0.000259476	0.0246708	0.449679	0.0318788	0.0274286	0.404597	0.0617449	0.00377122	0.088574	0.55947	3.34818	0.370822	0.356589	0.0644784	0.208111	8.52768
18570	-13156.7	-13092.2	-64.4785	0.281881	0.360043	0.201023	0.166437	0.287566	0.139444	0.218651	0.318076	0.512626	0.322312	0.295388	0.467059	0.085875	0.24913	0.199434	0.390332	0.208607	0.0516085	0.249806	0.179189	0.195679	0.250679	0.119966	0.203463	0.0393853	0.0917763	0.169628	0.182728	0.010491	0.0247549	0.103069	0.0539008	0.0740642	0.104767	0.40375	0.202624	0.0903937	0.171172	0.0911559	0.25145	0.185035	0.185372	0.0466187	0.000357863	0.0282296	0.368603	0.0351814	0.0240098	0.484319	0.059657	0.00394093	0.0904966	0.564082	3.34148	0.371753	0.357485	0.0613767	0.209385	8.15489
18580	-13155.5	-13093.1	-62.3626	0.27186	0.356304	0.233174	0.193331	0.220908	0.106225	0.294773	0.256446	0.504871	0.285308	0.325966	0.316253	0.0931125	0.278774	0.187587	0.390332	0.230416	0.0837498	0.262986	0.135532	0.152866	0.227321	0.135446	0.206832	0.0420541	0.0777442	0.150551	0.228457	0.0197124	0.0513509	0.0358872	0.0245412	0.107803	0.121532	0.369666	0.167476	0.0725371	0.0761758	0.0440066	0.189025	0.262536	0.338443	0.0849123	0.000424653	0.0240589	0.382838	0.0410234	0.024937	0.470081	0.0570614	0.00329069	0.0828704	0.545376	3.36846	0.371753	0.357485	0.0613767	0.209385	7.94335
18590	-13152.8	-13088.5	-64.2828	0.28292	0.35637	0.173037	0.113656	0.263564	0.148859	0.228171	0.231109	0.544951	0.306471	0.25478	0.346648	0.103412	0.349309	0.21306	0.431363	0.315419	0.0912609	0.241524	0.203025	0.200165	0.274907	0.157689	0.189689	0.0357984	0.0574802	0.137298	0.200293	0.0177812	0.0447891	0.0358761	0.0543176	0.0928097	0.0769267	0.357475	0.181364	0.0629869	0.0562719	0.139201	0.308944	0.28892	0.149766	0.0985102	6.41818e-05	0.0246396	0.364776	0.0420137	0.0287025	0.481429	0.0584389	0.00401232	0.0912924	0.565972	3.33872	0.371753	0.357485	0.0613767	0.209385	8.13531
18600	-13153.1	-13085.3	-67.7693	0.281202	0.452771	0.256868	0.119072	0.315333	0.111099	0.305985	0.304911	0.488287	0.358098	0.313119	0.423255	0.100845	0.279578	0.182835	0.415765	0.256238	0.0498107	0.310415	0.177009	0.1674	0.202835	0.160271	0.214942	0.0242862	0.0929405	0.159951	0.289672	0.0619648	0.0959673	0.0960713	0.0665591	0.0822713	0.0618375	0.259101	0.201352	0.0660898	0.0665398	0.0839286	0.235093	0.23987	0.166989	0.166538	0.000209084	0.0222015	0.421484	0.0378564	0.0320123	0.43379	0.0526562	0.00389462	0.0899763	0.562841	3.34329	0.371753	0.357485	0.0613767	0.209385	8.48397
18610	-13149.1	-13091.9	-57.2004	0.290564	0.326858	0.150617	0.102284	0.271445	0.142566	0.23624	0.303627	0.380442	0.340242	0.242949	0.283617	0.093552	0.286497	0.188856	0.329769	0.377987	0.0356921	0.212261	0.152927	0.212423	0.226816	0.110552	0.156363	0.0244299	0.101721	0.131418	0.202651	0.0489569	0.0717581	0.0831806	0.0688704	0.0554742	0.0872535	0.330678	0.147323	0.0573239	0.0537234	0.0910803	0.171493	0.203724	0.226764	0.104296	0.000449492	0.0276611	0.400867	0.039117	0.0314173	0.448235	0.0527023	0.00456118	0.0971778	0.579611	3.31865	0.371231	0.351656	0.0680231	0.209091	7.42715
