Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
12700	-13152.9	-13091.2	-61.6468	0.257904	0.291745	0.192286	0.125518	0.178985	0.125245	0.256573	0.283862	0.422054	0.297334	0.279489	0.359866	0.142427	0.252096	0.190973	0.539079	0.273141	0.0364727	0.2098	0.158162	0.207451	0.238928	0.12879	0.147484	0.277865	0.134342	0.175959	0.223436	0.0854542	0.115783	0.0466089	0.0657868	0.03914	0.248314	0.0986533	0.257196	0.110295	0.247482	0.0300999	0.11249	0.102646	0.0516587	0.0645132	0.0465827	0.0207927	0.397957	0.0329979	0.0242286	0.450012	0.0740122	0.00250077	0.0724543	0.51786	3.40719	0.36076	0.362065	0.0626406	0.214534	7.87207
12710	-13160.9	-13088.6	-72.3061	0.260885	0.335309	0.234328	0.131339	0.308849	0.174761	0.362089	0.308334	0.408386	0.319746	0.43147	0.366351	0.0760595	0.200819	0.219434	0.379478	0.2712	0.0882967	0.300923	0.183396	0.175843	0.281176	0.197751	0.309281	0.221818	0.161531	0.263193	0.256828	0.105984	0.148324	0.0610089	0.106817	0.0304956	0.354391	0.119101	0.256954	0.120189	0.107995	0.0173677	0.0762579	0.148856	0.142512	0.0877079	0.0860323	0.0194327	0.404704	0.0325488	0.0296889	0.448402	0.0652239	0.00265833	0.0746556	0.523885	3.3988	0.36076	0.362065	0.0626406	0.214534	8.93798
12720	-13154.7	-13088.6	-66.0837	0.260885	0.390171	0.193723	0.19507	0.27493	0.129293	0.249602	0.254118	0.495587	0.319746	0.38784	0.374385	0.110182	0.179025	0.229075	0.496158	0.269479	0.054554	0.224576	0.184148	0.178881	0.292818	0.151908	0.150925	0.207232	0.144226	0.163009	0.276077	0.0504022	0.132287	0.0217842	0.0805158	0.0345535	0.372207	0.0810081	0.247748	0.0950622	0.0863036	0.0132968	0.0923773	0.160928	0.0842105	0.0858767	0.10044	0.0203063	0.435553	0.034012	0.0310236	0.425939	0.0531655	0.00265833	0.0746556	0.523885	3.3988	0.36076	0.362065	0.0626406	0.214534	8.31574
12730	-13160.7	-13085.1	-75.6212	0.259035	0.429325	0.274978	0.155922	0.32149	0.15484	0.314181	0.326313	0.498383	0.293701	0.302425	0.445808	0.135556	0.360494	0.189282	0.471991	0.342677	0.105138	0.28606	0.2465	0.182844	0.296587	0.190865	0.307853	0.277771	0.150764	0.193733	0.197426	0.0987129	0.128316	0.0828099	0.132377	0.0418802	0.331911	0.0508698	0.20216	0.0588042	0.0655603	0.00729784	0.0953323	0.129028	0.193749	0.105265	0.0925263	0.0199261	0.427399	0.0333753	0.0304427	0.436687	0.0521702	0.00255985	0.073288	0.520156	3.404	0.36076	0.362065	0.0626406	0.214534	9.26951
12740	-13165.9	-13094.6	-71.2657	0.279621	0.317925	0.178387	0.151628	0.260661	0.137291	0.400731	0.219447	0.62959	0.303404	0.331315	0.34251	0.119717	0.360494	0.130062	0.395871	0.272257	0.114377	0.344406	0.163668	0.275926	0.360554	0.171777	0.260741	0.331021	0.11386	0.20058	0.114634	0.0796687	0.140744	0.0804072	0.0843555	0.0621553	0.328503	0.110711	0.26325	0.0820838	0.157032	0.031013	0.0932418	0.0874202	0.0772479	0.0481753	0.104555	0.0195393	0.419102	0.0365859	0.0279666	0.42821	0.0685961	0.00378815	0.0887677	0.559938	3.34751	0.371583	0.356142	0.0616159	0.210659	8.8334
12750	-13155	-13080	-75.0692	0.268886	0.419693	0.226702	0.145544	0.295317	0.138239	0.248702	0.328089	0.436141	0.400786	0.405766	0.425164	0.133251	0.319344	0.238242	0.3703	0.347125	0.0946809	0.330933	0.164046	0.252346	0.340184	0.133323	0.182666	0.322483	0.145649	0.278387	0.183251	0.0971037	0.186194	0.047466	0.0755274	0.0760041	0.350672	0.0604227	0.317772	0.113325	0.139002	0.0274356	0.0667728	0.102684	0.0572075	0.0710015	0.119088	0.0194933	0.418115	0.0352787	0.0360599	0.427201	0.0638523	0.00311113	0.0806284	0.539658	3.3766	0.366421	0.359067	0.062122	0.212389	9.21403
12760	-13152.1	-13086.1	-66.0001	0.27315	0.377394	0.213794	0.141215	0.255475	0.101073	0.344706	0.270346	0.478098	0.296089	0.402167	0.416019	0.154248	0.322598	0.238242	0.366226	0.316774	0.0278158	0.256785	0.166704	0.184724	0.260303	0.0815504	0.140156	0.24928	0.117424	0.219897	0.222267	0.0960457	0.134353	0.0419495	0.0839558	0.03957	0.211407	0.0654318	0.320708	0.0663387	0.172782	0.0200767	0.0578592	0.101461	0.0721139	0.0536673	0.148338	0.019961	0.41948	0.0311458	0.026578	0.437451	0.0653844	0.00337045	0.0838458	0.547832	3.36495	0.364937	0.361664	0.0618703	0.211529	8.30743
12770	-13153.4	-13084.4	-69.0952	0.27315	0.377394	0.203959	0.132172	0.393835	0.115595	0.293038	0.285022	0.368798	0.364394	0.313613	0.393455	0.185163	0.417809	0.238242	0.468188	0.30511	0.0452487	0.242044	0.201545	0.187385	0.250148	0.163398	0.184178	0.299234	0.090265	0.264661	0.200416	0.102136	0.123877	0.0545143	0.0776356	0.0578881	0.230709	0.0874159	0.243853	0.0646208	0.13118	0.0218993	0.0780382	0.10102	0.11029	0.0571346	0.0909101	0.024484	0.406139	0.0301553	0.0257328	0.423539	0.0899498	0.00337045	0.0838458	0.547832	3.36495	0.354722	0.367481	0.0628654	0.214931	8.61743
12780	-13149.7	-13082.2	-67.528	0.28588	0.326195	0.191374	0.096699	0.304376	0.156839	0.330521	0.308734	0.447038	0.375308	0.3682	0.403557	0.109899	0.366602	0.222019	0.401936	0.263287	0.0406109	0.245594	0.186089	0.217712	0.238036	0.169408	0.231379	0.237126	0.0788724	0.244809	0.242304	0.0784724	0.116107	0.0270547	0.105781	0.0177159	0.243732	0.106175	0.293217	0.110194	0.123547	0.0385972	0.0577962	0.137314	0.0944376	0.0456532	0.060137	0.0234224	0.433501	0.0288478	0.024617	0.405174	0.0844378	0.00421998	0.093566	0.57131	3.3309	0.355573	0.368362	0.0606191	0.215446	8.46045
12790	-13153.9	-13096	-57.9394	0.28588	0.335848	0.177903	0.112376	0.269701	0.175111	0.322693	0.317319	0.352737	0.290009	0.317304	0.29676	0.13409	0.304955	0.155855	0.335544	0.297588	0.0253559	0.258778	0.1406	0.15275	0.316581	0.0922365	0.175229	0.251086	0.0346789	0.249057	0.182945	0.115155	0.157633	0.057193	0.0673381	0.0211515	0.2316	0.0720002	0.245077	0.0571815	0.123644	0.00735435	0.0984833	0.0278387	0.04632	0.0489033	0.0493833	0.0250226	0.394797	0.0308187	0.0262988	0.432856	0.0902066	0.00421998	0.093566	0.57131	3.3309	0.362113	0.364034	0.060938	0.212915	7.50135
12800	-13154.8	-13092.6	-62.1546	0.291169	0.410703	0.23418	0.103379	0.220062	0.155382	0.318673	0.174004	0.456725	0.244415	0.25924	0.337486	0.0992334	0.324888	0.184565	0.359092	0.229915	0.0408766	0.230133	0.200559	0.163994	0.301061	0.148339	0.175229	0.250488	0.0603167	0.163339	0.26295	0.122712	0.0881126	0.0413408	0.0779808	0.0191824	0.392658	0.061513	0.265873	0.105154	0.175714	0.0300308	0.109892	0.0476407	0.140759	0.0746649	0.0603824	0.0233022	0.462903	0.0336093	0.0244907	0.403095	0.0525994	0.00460635	0.0976451	0.58067	3.31708	0.362113	0.364034	0.060938	0.212915	7.92284
12810	-13147.3	-13082.7	-64.6049	0.262519	0.362082	0.151977	0.154455	0.297243	0.159422	0.265468	0.279876	0.408969	0.341303	0.328767	0.437246	0.117523	0.354251	0.189229	0.37343	0.290289	0.0478215	0.239641	0.177677	0.19154	0.259392	0.0896726	0.148008	0.254396	0.129853	0.263098	0.224325	0.0947411	0.110256	0.0589364	0.0447829	0.0535634	0.279361	0.0736706	0.198973	0.0975648	0.178259	0.0393568	0.108076	0.0801066	0.07959	0.0568517	0.0769642	0.0221728	0.424605	0.0308287	0.021027	0.406034	0.0953325	0.00274725	0.075868	0.527153	3.39423	0.362113	0.364034	0.060938	0.212915	8.16801
12820	-13156.7	-13086.7	-70.0361	0.270176	0.406594	0.276499	0.113129	0.226035	0.187925	0.256524	0.298562	0.458185	0.346098	0.334462	0.500083	0.119903	0.350846	0.206673	0.388329	0.301179	0.0592859	0.261476	0.131292	0.165215	0.297668	0.13621	0.243455	0.312062	0.134	0.187123	0.319307	0.126116	0.111578	0.0275052	0.0993634	0.0415253	0.285164	0.051716	0.286301	0.105406	0.158915	0.0541656	0.0618198	0.086064	0.079045	0.0323752	0.0859117	0.0233121	0.446424	0.0324128	0.0221075	0.426898	0.0488464	0.00318827	0.0815997	0.542148	3.37306	0.362113	0.364034	0.060938	0.212915	8.71109
12830	-13166.8	-13099.7	-67.0759	0.26207	0.357196	0.166968	0.093157	0.214897	0.159074	0.279377	0.253941	0.436531	0.234977	0.253096	0.505586	0.161135	0.376475	0.202709	0.366172	0.311924	0.074978	0.250178	0.136274	0.210666	0.247681	0.126873	0.239018	0.18146	0.16441	0.171838	0.238879	0.12277	0.102643	0.0425423	0.0622387	0.0385962	0.346539	0.128381	0.235933	0.104536	0.229443	0.0526282	0.165946	0.120523	0.141954	0.0604947	0.044458	0.0243935	0.410704	0.0339163	0.023133	0.4467	0.0611537	0.00272268	0.0755351	0.526259	3.39548	0.362171	0.364092	0.0607884	0.212948	8.4151
12840	-13155.8	-13091.1	-64.7124	0.274854	0.339164	0.227584	0.153428	0.240752	0.133382	0.287231	0.247731	0.44417	0.298878	0.368217	0.333263	0.161861	0.289014	0.209937	0.397604	0.292437	0.0434331	0.248206	0.269324	0.1866	0.222152	0.172558	0.218912	0.172914	0.115857	0.254103	0.18223	0.0681205	0.133474	0.0482662	0.0716127	0.0332734	0.211959	0.182182	0.279915	0.0794398	0.132646	0.0311106	0.0999855	0.098842	0.102282	0.0282771	0.0643065	0.0244828	0.412206	0.0340404	0.0232176	0.429251	0.0768026	0.00347759	0.0851374	0.551054	3.36033	0.357656	0.355342	0.0600307	0.226971	8.17663
12850	-13146.3	-13081.4	-64.8893	0.275118	0.330711	0.19472	0.135375	0.227404	0.138559	0.302069	0.201007	0.477178	0.318817	0.32702	0.491559	0.129555	0.272507	0.195167	0.442721	0.299486	0.0501681	0.24577	0.157783	0.216263	0.277548	0.147581	0.174219	0.257678	0.108884	0.266222	0.19759	0.119834	0.118845	0.0327153	0.0606051	0.03346	0.317892	0.0719171	0.267644	0.0510062	0.135498	0.0187164	0.082952	0.0952972	0.0709722	0.0186341	0.115138	0.0246361	0.414787	0.0342535	0.023363	0.431938	0.0710219	0.00349442	0.0853383	0.551552	3.35961	0.356032	0.353727	0.0643003	0.22594	8.19469
12860	-13158.4	-13095.8	-62.6172	0.275118	0.268813	0.182908	0.123026	0.194735	0.12262	0.349163	0.279095	0.500061	0.324294	0.334502	0.389146	0.124955	0.242671	0.187557	0.325154	0.286944	0.0406857	0.292554	0.188492	0.173525	0.268204	0.0782951	0.179856	0.204799	0.109008	0.191988	0.255953	0.16884	0.0897568	0.022399	0.0746555	0.0497531	0.282163	0.0725535	0.367157	0.112446	0.169326	0.0244233	0.0576244	0.0843117	0.0626663	0.0467018	0.0637278	0.024652	0.41294	0.0342757	0.0371659	0.432217	0.058749	0.00349442	0.0853383	0.551552	3.35961	0.355344	0.354105	0.0643689	0.226182	7.96751
12870	-13155.3	-13090.7	-64.6077	0.275118	0.350255	0.218466	0.106124	0.312133	0.163054	0.315624	0.227096	0.395725	0.334878	0.355851	0.489751	0.115674	0.269569	0.28751	0.389517	0.272023	0.0519979	0.237465	0.133231	0.196123	0.207445	0.143864	0.159633	0.217494	0.134888	0.246348	0.218826	0.120531	0.163278	0.0242289	0.0639122	0.0271573	0.247201	0.0600163	0.2119	0.13711	0.136168	0.03758	0.0572847	0.0927121	0.133251	0.0149699	0.0886918	0.0241465	0.435917	0.0335728	0.0247394	0.423354	0.0582703	0.00349442	0.0853383	0.551552	3.35961	0.355344	0.354105	0.0643689	0.226182	8.16656
12880	-13157.8	-13093.1	-64.6482	0.258621	0.377664	0.233766	0.0964295	0.212846	0.143797	0.230481	0.252062	0.518788	0.283995	0.28561	0.344312	0.134833	0.280366	0.228126	0.501599	0.235841	0.0629762	0.290131	0.227631	0.181337	0.270128	0.128051	0.256136	0.227251	0.0790879	0.257941	0.247588	0.105888	0.083143	0.0218274	0.0920185	0.0101651	0.253551	0.0513159	0.295709	0.142326	0.173282	0.0373148	0.120334	0.0531158	0.0690652	0.00855817	0.0643054	0.0269632	0.428877	0.0406256	0.0218571	0.416518	0.065159	0.00253811	0.0729825	0.519316	3.40516	0.355344	0.354105	0.0643689	0.226182	8.17069
12890	-13155.3	-13089.4	-65.8788	0.299428	0.426156	0.167394	0.136015	0.25	0.115507	0.245444	0.287135	0.462213	0.286372	0.337257	0.292602	0.141106	0.295292	0.239987	0.43132	0.26363	0.112752	0.329606	0.235982	0.263517	0.265324	0.190525	0.186122	0.224921	0.129534	0.199188	0.18097	0.0558886	0.119825	0.0562607	0.0669229	0.0218343	0.317079	0.071658	0.271323	0.0891279	0.189389	0.0480379	0.0857453	0.0661724	0.0541898	0.0171811	0.0691239	0.0193967	0.43178	0.0409005	0.0229865	0.419337	0.0655999	0.00524903	0.10405	0.594841	3.29586	0.362558	0.361294	0.0656757	0.210472	8.29563
12900	-13152.9	-13094.2	-58.6667	0.278424	0.330864	0.162721	0.120729	0.20563	0.114428	0.314806	0.209803	0.449334	0.282926	0.326443	0.303056	0.157629	0.239501	0.1589	0.403832	0.253276	0.0514325	0.240196	0.130359	0.19656	0.298112	0.150755	0.161969	0.279657	0.119352	0.157825	0.243862	0.107718	0.138937	0.081416	0.12109	0.0314867	0.253527	0.0298393	0.192025	0.0370343	0.154024	0.0245834	0.0938468	0.10968	0.0437489	0.0128017	0.0788024	0.0192859	0.429312	0.0410236	0.014741	0.41694	0.0786968	0.00370867	0.0878539	0.557725	3.35071	0.362558	0.361294	0.0656757	0.210472	7.57452
12910	-13157.1	-13094.9	-62.2021	0.284538	0.388082	0.182767	0.145734	0.200208	0.14162	0.236177	0.261635	0.550639	0.335925	0.259736	0.411908	0.0919002	0.2307	0.214632	0.495913	0.327866	0.0346871	0.234348	0.140683	0.191692	0.231073	0.115551	0.145167	0.327659	0.107883	0.267889	0.230737	0.0865456	0.150408	0.0409663	0.0786486	0.0439878	0.332791	0.0359317	0.165573	0.0292647	0.0827379	0.0254533	0.0941332	0.0453155	0.0885571	0.0119888	0.112917	0.0268125	0.429246	0.040246	0.0217044	0.416875	0.065116	0.00412504	0.092534	0.568898	3.33444	0.362558	0.361294	0.0656757	0.210472	7.92803
12920	-13154.7	-13094.9	-59.7977	0.28594	0.347151	0.174008	0.111209	0.286067	0.112758	0.223718	0.206761	0.456361	0.355609	0.290866	0.397207	0.113454	0.411479	0.19091	0.351541	0.218942	0.0132887	0.273785	0.182923	0.19636	0.222547	0.113046	0.238309	0.23267	0.0440225	0.220934	0.230737	0.0606045	0.130369	0.0829546	0.0614767	0.0233818	0.298029	0.0313238	0.296716	0.083165	0.0830205	0.0342149	0.0682448	0.0512616	0.0865855	0.0212142	0.0579795	0.0264808	0.356368	0.0495411	0.029931	0.486583	0.0510964	0.00422424	0.0936121	0.571417	3.33075	0.36314	0.361874	0.0628682	0.212118	7.6872
12930	-13151.9	-13093.5	-58.4871	0.289351	0.251441	0.185664	0.0970081	0.242505	0.167066	0.254834	0.202657	0.38192	0.331861	0.256994	0.451898	0.066823	0.348827	0.187821	0.439222	0.232261	0.0365441	0.203359	0.137001	0.130891	0.24082	0.12891	0.145626	0.274785	0.0648522	0.180186	0.241053	0.126153	0.116192	0.0466834	0.0676274	0.0722653	0.319285	0.0652491	0.236679	0.0648575	0.164432	0.0481266	0.104161	0.0720581	0.073633	0.00697832	0.0878217	0.0270569	0.36412	0.038668	0.0264383	0.497169	0.0465476	0.0044713	0.0962405	0.577477	3.32181	0.368185	0.353008	0.0637417	0.215065	7.55503
12940	-13152.8	-13091.1	-61.7022	0.285765	0.346533	0.1949	0.12373	0.250077	0.132023	0.352587	0.238865	0.42425	0.278076	0.243221	0.3878	0.1474	0.370539	0.167067	0.365834	0.288106	0.0416928	0.176353	0.16333	0.158287	0.256715	0.162255	0.151101	0.250457	0.0906466	0.239366	0.179346	0.124952	0.192763	0.0403268	0.0841199	0.0261134	0.252524	0.0586688	0.251765	0.0800635	0.185853	0.0388595	0.0771163	0.0542459	0.149739	0.0108157	0.0676815	0.026727	0.359681	0.0381966	0.030469	0.491107	0.0538187	0.00421182	0.0934778	0.571104	3.33121	0.377149	0.348	0.0628373	0.212014	7.87617
12950	-13152.3	-13095.3	-57.0374	0.28949	0.267019	0.169884	0.111419	0.211024	0.144547	0.237542	0.224131	0.388438	0.314352	0.262993	0.343315	0.13149	0.319804	0.201463	0.470892	0.262636	0.0527811	0.21939	0.181509	0.227759	0.257615	0.1649	0.183264	0.284589	0.0649405	0.161538	0.230809	0.101233	0.131224	0.0319361	0.0693408	0.033099	0.236133	0.0668657	0.204864	0.0350087	0.105903	0.0541461	0.0691122	0.0292031	0.0881201	0.0164048	0.0470271	0.023539	0.424763	0.0336405	0.0290018	0.432528	0.0565276	0.00448156	0.0963479	0.577723	3.32145	0.377149	0.348	0.0628373	0.212014	7.40966
12960	-13153.4	-13092.6	-60.826	0.28949	0.354547	0.140151	0.107308	0.251702	0.0964152	0.25011	0.239177	0.368597	0.372393	0.293897	0.441032	0.0821456	0.33058	0.215078	0.413779	0.293514	0.0641332	0.209857	0.175437	0.177283	0.278654	0.116968	0.15171	0.230574	0.131399	0.196057	0.230809	0.0964867	0.128658	0.059725	0.110454	0.0365891	0.335962	0.113478	0.130543	0.0821632	0.131849	0.0362877	0.0985065	0.0225023	0.118399	0.0082645	0.0653561	0.0222412	0.41679	0.0398605	0.0299508	0.438334	0.052823	0.00448156	0.0963479	0.577723	3.32145	0.377149	0.348	0.0628373	0.212014	7.78853
12970	-13157.9	-13098.3	-59.6168	0.285793	0.29097	0.131305	0.140464	0.308486	0.143193	0.373772	0.239177	0.284087	0.32255	0.334462	0.312639	0.127465	0.331414	0.171015	0.375037	0.248868	0.0438947	0.265342	0.146784	0.194252	0.233436	0.141273	0.148669	0.159425	0.0788795	0.233585	0.225642	0.110477	0.117666	0.0608404	0.0662719	0.0254671	0.360257	0.095873	0.235894	0.0965834	0.197612	0.0339793	0.0766241	0.0232852	0.0517368	0.0162341	0.0927695	0.0249985	0.374929	0.0458517	0.02791	0.479241	0.0470695	0.00421379	0.0934991	0.571154	3.33113	0.376975	0.348302	0.0628082	0.211916	7.66766
12980	-13161.5	-13099.8	-61.7034	0.287084	0.375533	0.195667	0.0867704	0.313923	0.158818	0.260606	0.246982	0.535892	0.318911	0.309656	0.42243	0.116762	0.31214	0.185347	0.368342	0.191837	0.071403	0.244464	0.12702	0.226443	0.233436	0.118518	0.106273	0.287415	0.11387	0.233585	0.14221	0.0520431	0.0845788	0.0304531	0.057862	0.0158976	0.26861	0.105525	0.315958	0.103104	0.152236	0.0207211	0.115255	0.0553168	0.150947	0.00551766	0.0384875	0.0254993	0.38244	0.0355787	0.0284691	0.468851	0.0591622	0.00430619	0.0944927	0.57346	3.32774	0.373746	0.345319	0.0695752	0.21136	7.87677
12990	-13151	-13091.2	-59.8773	0.294718	0.347703	0.186787	0.104769	0.245266	0.131828	0.291835	0.248093	0.535994	0.285743	0.276171	0.384516	0.109141	0.255175	0.203249	0.336872	0.22372	0.0297099	0.28682	0.149717	0.245969	0.284181	0.104161	0.168663	0.264752	0.1463	0.18546	0.21638	0.115669	0.100647	0.0320005	0.0659013	0.0344613	0.168823	0.0501746	0.247447	0.106833	0.180045	0.00441409	0.0638912	0.0997052	0.113651	0.0223574	0.0391226	0.0300661	0.350967	0.0374323	0.0261263	0.512274	0.0431337	0.00487661	0.100392	0.586824	3.30791	0.373746	0.345319	0.0695752	0.21136	7.69412
13000	-13151.2	-13093.8	-57.4276	0.294718	0.339651	0.173249	0.177146	0.267584	0.164558	0.304303	0.23211	0.413659	0.302113	0.343332	0.384516	0.0964691	0.25867	0.11615	0.398424	0.219707	0.0510717	0.196977	0.139275	0.155058	0.208777	0.129844	0.163784	0.239574	0.0819464	0.200349	0.160416	0.076613	0.0548116	0.0760222	0.060612	0.0646816	0.329777	0.0841159	0.188725	0.115986	0.117872	0.00647951	0.0927141	0.101312	0.0615792	0.0421903	0.057657	0.0310428	0.365675	0.0390426	0.0308892	0.490016	0.0433341	0.00487661	0.100392	0.586824	3.30791	0.356421	0.355636	0.0702692	0.217675	7.44986
13010	-13158.9	-13105	-53.8876	0.294718	0.279236	0.215275	0.0807027	0.165561	0.180391	0.328691	0.20894	0.348788	0.287307	0.251035	0.335329	0.131194	0.328617	0.198226	0.409742	0.254926	0.0188016	0.282768	0.154386	0.136547	0.225729	0.0969678	0.111219	0.231943	0.157623	0.257103	0.154279	0.122549	0.109678	0.0486833	0.0883945	0.0265969	0.17657	0.046185	0.195628	0.0785976	0.0887271	0.00305899	0.0476178	0.0748294	0.0746856	0.0230222	0.0597146	0.0350205	0.358216	0.0382462	0.0183956	0.480021	0.0701003	0.00487661	0.100392	0.586824	3.30791	0.356421	0.355636	0.0702692	0.217675	7.09586
13020	-13149.4	-13101.7	-47.6548	0.308325	0.285661	0.144973	0.098093	0.188624	0.13063	0.278467	0.160373	0.404571	0.2527	0.218835	0.356846	0.0850039	0.355151	0.158243	0.312349	0.190585	0.0582301	0.233624	0.154386	0.128343	0.204885	0.110354	0.119593	0.214917	0.107068	0.147958	0.176589	0.0842351	0.0802434	0.0609844	0.0950469	0.0109219	0.215282	0.0410044	0.103419	0.0741309	0.126175	0.00335535	0.0592903	0.0594183	0.0803375	0.0246421	0.0772195	0.0348415	0.360793	0.0385214	0.0117652	0.483474	0.0706046	0.00599491	0.110985	0.609523	3.2735	0.355345	0.357579	0.0700572	0.217018	6.47276
13030	-13149.3	-13104.4	-44.8822	0.287028	0.324703	0.185996	0.125326	0.195182	0.121409	0.179607	0.181512	0.413859	0.295869	0.217404	0.259917	0.0953469	0.251529	0.0998308	0.3324	0.210376	0.0249932	0.184941	0.159958	0.180721	0.229638	0.0874028	0.117321	0.16969	0.0879842	0.104933	0.156069	0.0810643	0.0905014	0.0413017	0.06032	0.0485451	0.197197	0.053248	0.162894	0.0849011	0.0672209	0.00302586	0.0762258	0.0557042	0.0614811	0.0615664	0.0554201	0.034417	0.356398	0.0380521	0.0157029	0.477585	0.0778452	0.00430218	0.0944497	0.573361	3.32789	0.378677	0.344637	0.0675216	0.209163	6.19454
13040	-13150.4	-13103.9	-46.4927	0.301072	0.31337	0.137884	0.117353	0.149978	0.129048	0.255235	0.185393	0.391874	0.243686	0.213758	0.353209	0.0999793	0.227547	0.108171	0.303674	0.210376	0.0499081	0.213662	0.149304	0.176886	0.253184	0.0655828	0.114655	0.127697	0.0636122	0.184739	0.241772	0.0758538	0.083025	0.0432786	0.0526918	0.0471148	0.219296	0.123588	0.150804	0.0446644	0.0783087	0.00291294	0.116813	0.0546465	0.0782635	0.0284244	0.0752682	0.03563	0.34234	0.0568342	0.0206129	0.494416	0.0501665	0.00538268	0.105329	0.597599	3.29169	0.357202	0.35655	0.0698555	0.216393	6.35649
13050	-13140.4	-13096.6	-43.8332	0.3105	0.261185	0.178751	0.0868231	0.168169	0.0954927	0.260864	0.180197	0.300227	0.214742	0.217307	0.386427	0.111762	0.221953	0.139217	0.272028	0.210376	0.048175	0.188828	0.111237	0.117972	0.17702	0.0857649	0.190412	0.128404	0.0598563	0.150139	0.199969	0.0840879	0.0810209	0.0380616	0.0496679	0.0304929	0.208563	0.0661563	0.268513	0.0671057	0.110922	0.00332405	0.0687484	0.106988	0.0690727	0.0123868	0.0620839	0.030747	0.347505	0.0576916	0.020421	0.501875	0.041761	0.00618567	0.112685	0.613023	3.26811	0.357202	0.35655	0.0698555	0.216393	6.09049
13060	-13143.3	-13095.5	-47.7488	0.30687	0.25335	0.134337	0.119132	0.21331	0.12196	0.238413	0.247068	0.356087	0.249911	0.269212	0.345458	0.089337	0.152238	0.180713	0.249708	0.207047	0.0281754	0.214963	0.131678	0.121965	0.246703	0.130747	0.183298	0.245411	0.102616	0.186971	0.193253	0.077282	0.0788215	0.0496695	0.0699993	0.0385995	0.170981	0.0334214	0.230235	0.0636203	0.125537	0.00343381	0.0689142	0.0843203	0.0569433	0.0475515	0.0704502	0.0321227	0.316724	0.0602728	0.0229224	0.524329	0.0436294	0.00586911	0.109849	0.607162	3.27712	0.353778	0.353132	0.0787707	0.214319	6.48284
13070	-13143.6	-13091	-52.6124	0.300449	0.332093	0.210774	0.122882	0.23481	0.0989856	0.266429	0.19701	0.391185	0.26881	0.304616	0.345458	0.147665	0.270797	0.157117	0.305714	0.258963	0.0410572	0.217998	0.17216	0.105788	0.206793	0.139521	0.110676	0.257441	0.0891651	0.179424	0.127722	0.0889342	0.0834616	0.0146434	0.08707	0.0316137	0.277804	0.0526595	0.200803	0.0774458	0.135701	0.00115029	0.0760764	0.0970748	0.0657345	0.0454904	0.0725243	0.0313019	0.308631	0.0587327	0.0109037	0.547916	0.0425146	0.00533184	0.104845	0.596557	3.29327	0.353778	0.353132	0.0787707	0.214319	6.96924
13080	-13144.6	-13091.7	-52.8506	0.294743	0.315267	0.16585	0.0951639	0.226063	0.136799	0.1947	0.216405	0.395172	0.307596	0.212927	0.429861	0.102043	0.287481	0.201406	0.310861	0.239509	0.0804052	0.209225	0.168686	0.127424	0.263994	0.101456	0.221844	0.195685	0.0800824	0.140807	0.167359	0.093141	0.111778	0.0167688	0.0705619	0.031828	0.281852	0.0417191	0.159174	0.0708664	0.114547	0.000652111	0.104145	0.0664137	0.105821	0.0556052	0.0764028	0.0304644	0.305021	0.0532393	0.0176884	0.541506	0.0520816	0.00487858	0.100412	0.586868	3.30784	0.351778	0.366225	0.0783253	0.203673	6.99535
13090	-13143.2	-13095.2	-47.9923	0.297768	0.272902	0.145699	0.0858832	0.22379	0.0954193	0.265843	0.27843	0.286189	0.251113	0.248066	0.305511	0.0826654	0.214885	0.143276	0.303699	0.150602	0.0559084	0.212424	0.154817	0.118625	0.198326	0.105031	0.172198	0.21716	0.0765383	0.200469	0.178214	0.1018	0.124589	0.0315129	0.0606166	0.0468753	0.285529	0.0992194	0.158384	0.0684059	0.10801	0.00207778	0.0830431	0.0846476	0.0902675	0.0442512	0.0757428	0.0286392	0.303743	0.0530162	0.0143566	0.539237	0.0610083	0.00511603	0.10276	0.592036	3.30009	0.349145	0.363483	0.0777391	0.209633	6.50866
